"","600","595","590","585","580","575","570","565","560","555","550","545","540","535","530","525","520","515","510","505","500","495","490","485","480","475","470","465","460","455","450","445","440","435","430","425","420","415","410","405","400","395","390","385","380","375","370","365","360","355","350","345","340","335","330","325","320","315","310","305","300","295","290","285","280","275","270","265","260","255","250","245","240"
"ar-3-01.0m",0.000466957885529006,0.000531224598213215,0.000462182040274968,0.000573929151112307,0.000494356649998581,0.000610280995293831,0.000550829234513756,0.000612273632279787,0.000730091019486731,0.000752423173460196,0.000804258269137392,0.000773082172017516,0.000816601952995116,0.000684255618637023,0.000808375449906571,0.000838923323573876,0.000903709485042525,0.00101420390090265,0.000952115027633357,0.000960345658901941,0.00114818677594012,0.00113998893444449,0.00122733671555492,0.00133924841451735,0.00139940077438563,0.0014463887731142,0.00153199662832979,0.00158633926376863,0.00165465695652116,0.00181590374001429,0.00195145396581865,0.002092137055885,0.00230308179374134,0.00241133094733164,0.00259360191989518,0.00285015374353117,0.00304850859305659,0.00327317852810237,0.00361521904985295,0.00394278005307424,0.00414743212926519,0.00442193158289433,0.00475676976519771,0.00518785679868652,0.00560267736972071,0.006067654779462,0.00670383069387872,0.00732166411594715,0.00799842272157463,0.00880961173009527,0.00957712171878449,0.01037528413585,0.0113960767925929,0.0125169650343821,0.0139530231330287,0.0154291201329583,0.0171256059356872,0.0191507176176994,0.0214893121789647,0.0242495945283315,0.0275496579216419,0.0317773472330632,0.0372338078101516,0.0443123582703167,0.0524443527055252,0.0609349265253529,0.0694065529939547,0.0771282083639149,0.0842953216776604,0.0904034676894929,0.0957769296083009,0.102279946571429,0.110629249034564
"ar-3-05.0m",0.00122622070965417,0.00125662268441672,0.00128017576527801,0.001233092354736,0.00127584966188813,0.00132576903305457,0.00140672976185412,0.00145717683182851,0.0014247986218683,0.00144874881714906,0.0016384252525232,0.00162925462242428,0.00156178132773437,0.0013318626236132,0.00144704646654255,0.00153647072744694,0.00153640385022617,0.00169371194846628,0.00164649701340153,0.00169177694792476,0.00176053760091057,0.00183046491068007,0.00186288047803485,0.00192796858521779,0.0019868485624866,0.002135074063764,0.00231399641526183,0.00244449082426481,0.00264954430762509,0.00271400130405499,0.00277624702236169,0.00287362123534561,0.00302361384105605,0.0031255785091334,0.00328382379445393,0.00353390579566436,0.00379662777943407,0.00401751690133777,0.00430840722797934,0.00453862233825738,0.00477648381794372,0.00505520126099692,0.00543076097729091,0.00580617896694972,0.00632950946834141,0.00687363571744676,0.00753556745379241,0.0083367645968688,0.00920471385141971,0.0100922057641685,0.0108094998136917,0.0114618804790006,0.0124030043707395,0.0135100429951767,0.0149135184867445,0.0165050559220213,0.0182145404235977,0.0202265130161471,0.0226007980738044,0.0254297014989774,0.0288801186070815,0.033219557865062,0.0388519566268734,0.0459905764851091,0.0542634379484688,0.0628854349066404,0.0712690253488601,0.0788349073637992,0.085862254735391,0.0916735475929761,0.0970453953715515,0.103437160228614,0.112183977475297
"ar-3-10.0m",0.000848076105532017,0.000862477941347058,0.000842656890467068,0.000764868128582188,0.00081279707691478,0.00102638827609744,0.0011841523041083,0.0014362702427711,0.00157110669244854,0.00131138001596993,0.00115765867937382,0.00117494866226048,0.00142293796403252,0.00159177618692064,0.0017488473673981,0.00188616775867179,0.00179702219498384,0.00184007438302894,0.00170246786140669,0.00165517108138432,0.00166248156236395,0.00165285808232849,0.00163750154701691,0.0017286510057421,0.00173676586973769,0.00184090417704396,0.00190209720787762,0.00191610792772218,0.00208313481865582,0.00237396341952173,0.00258649821089647,0.00269846548719099,0.00284253272166236,0.00293565096426769,0.00314746694803009,0.00345533547359784,0.00380296203596851,0.00407139425350663,0.0043805751495062,0.0046604881750097,0.00488847688472653,0.00513333838626408,0.00541636318140109,0.00572021069972975,0.00617462081354841,0.00667475290339113,0.00725826895333408,0.00786783520980255,0.00862464979181186,0.00940737033571066,0.0101301857551402,0.0109061721029118,0.0118303150993063,0.0128973723872843,0.0141669262169943,0.0155819749797536,0.01722484108994,0.0193412310377905,0.0219260474110412,0.0247697719503365,0.0281883599674182,0.0324068940100323,0.0376095196419175,0.0440529248001731,0.0514160949491907,0.0591244112506809,0.0666467997228629,0.0735069913938036,0.0799550655465735,0.0851819218653115,0.0903161692386685,0.0963747784588532,0.104871114857676
"ar-3-20.0m",5.54189331069767e-05,2.51852459250174e-05,1.95548370291165e-05,2.1502716240852e-06,-1.47655623619138e-05,-1.52805264057842e-05,4.97652639203991e-05,4.55378361374728e-05,0.000150078341216403,0.000184489312957957,0.000205502683215308,0.000213814589204715,0.00023453871065957,0.000145699813342337,0.000262830377198512,0.000319793861886881,0.00033564380635476,0.000390447296345276,0.000351570780355363,0.000432408434505623,0.000455855764769075,0.000474316039043714,0.000531172633123187,0.000621542232789997,0.000640191879387489,0.000715165292670285,0.000765233721484863,0.000793088185582903,0.000939807729843002,0.00118299306501151,0.00130948666780809,0.00149152609380852,0.00168543200068969,0.00186991051807569,0.00208324622190663,0.00232334315168283,0.00244155040674305,0.00259816993274906,0.00289731477061434,0.00313891692371317,0.00332612772295502,0.00356348920045167,0.00381344457953263,0.00417549125388398,0.00466599295810055,0.00512929302643681,0.00578118721560988,0.00649797299610525,0.00721936453881043,0.00808132549962297,0.00873358396437214,0.00948312766617313,0.0102953075989874,0.0112425556365896,0.0124952964888101,0.0138568781940854,0.0153086761968546,0.0170182212660546,0.0191511909633689,0.021621962080591,0.0247413935894146,0.0284744460453354,0.0334370389433231,0.03964629843006,0.046862398621708,0.0543439012613496,0.0617904316740054,0.0686726004844046,0.0749180362996187,0.0803467236681294,0.0857200428504851,0.0923436770692398,0.102729464541803
"ar-3-30.0m",0.000510221661392679,0.000546203875156348,0.00054519750727067,0.000571910589203493,0.000579552721770509,0.000649571695719957,0.000663979932784894,0.000746051249749075,0.000830195226191061,0.000839756727440393,0.000825610533392566,0.000905961699280838,0.00098086041898419,0.00107463663382636,0.0010113962658053,0.00121928552860191,0.00122895879366538,0.00127156778556378,0.00110742488302047,0.00113292098438839,0.00116263186132361,0.00114783306006212,0.00118591947452063,0.00126639977026159,0.00131185867112026,0.00135937429773852,0.00138649756596988,0.00133648588088954,0.00152601737545388,0.00178154994479595,0.00206006060858748,0.00219414766096362,0.00229366448082815,0.00235708651358346,0.00258655040554291,0.00289395289732824,0.00315512654933097,0.00362070070003869,0.00394718115955336,0.00419625224375434,0.00442332357121093,0.00465820749843933,0.0049789307544389,0.00534580954249008,0.00581800371254541,0.0063894904473766,0.00709163117662341,0.00796116474557537,0.00880479927787697,0.0097385495280091,0.0104551789115912,0.0112611934694017,0.0121993773615733,0.0131522154033862,0.0143922979091826,0.0157286598140315,0.0172135075397758,0.0190361761296444,0.0211973330473317,0.0238127891343756,0.0269358083141939,0.0308710017607918,0.0359068123798861,0.0422696313719901,0.0494355796258351,0.0569301998170255,0.0644558877832422,0.071254837155467,0.077440528457825,0.0826698155130118,0.0879050595438357,0.0948634963152323,0.106511774378028
"ar-3-43.0m",0.00403721768889649,0.00411771268493293,0.00410693618180475,0.00416009945031035,0.00412661252789958,0.00428718467967359,0.00419861529363198,0.00431734967503338,0.00448298796199784,0.00452932558877758,0.00467671042073749,0.00467660380812327,0.00477204167776986,0.00472776948421355,0.00486542022640421,0.00501431143587288,0.00509641029099339,0.00528822266061957,0.00526934293838146,0.00540432962954732,0.00557720279183309,0.00562772531377468,0.00571247605046535,0.0058547014372227,0.00598521198853544,0.0061506130948566,0.00625267450319126,0.00630356697231604,0.00660590809675598,0.00703869239009083,0.00742698223024283,0.00775520077144699,0.00803041509824414,0.00828404544630139,0.00864597514493125,0.00901152615111541,0.00957121214979691,0.010018452244285,0.0105340862282163,0.0109337051422369,0.0113211279931163,0.0116812229681893,0.0121911739385608,0.0126789962702252,0.0133477912731732,0.0140613582317003,0.0148558200035423,0.0158109228251623,0.0167270257922492,0.0177102178497489,0.0186301067640564,0.0195500215699291,0.020608931773676,0.0217714398558956,0.0231402111626803,0.0246704360259661,0.0262199306719126,0.0280218343524043,0.0301137983291019,0.0326918791195935,0.0359041351843095,0.0399685707696452,0.0451885347084827,0.0519643343919747,0.0598319423698673,0.0679473595265894,0.0760412109356442,0.0834733434868245,0.0905358480790153,0.096385989349332,0.102027375884248,0.108375575153734,0.117874384735466
"ar-3-45.0m",0.000914616696196371,0.000934062265432855,0.00096171805210879,0.000896112919818785,0.000873790000847086,0.00100412259764567,0.000934582609014371,0.00111902361961635,0.00125876323620047,0.00127703925768165,0.00126716159354153,0.00129587345509713,0.0012845259673623,0.0011598465845602,0.00126662905799106,0.00132536779438368,0.00135337484384573,0.0014692724108312,0.00149531885957981,0.00157760982494979,0.00165709244664439,0.00170786233558083,0.00181946892503454,0.00189289147232355,0.00198496538383544,0.00203633874837082,0.00212677535032953,0.00212516219000367,0.00234512178644704,0.00278920251318121,0.0031568385097404,0.00332483775146051,0.0035319888087653,0.00376026365476608,0.00408901967343537,0.00443761462146208,0.00481946243420839,0.00516145479118704,0.00553463175487027,0.00584072068248482,0.0061037275380857,0.00642175272165933,0.00673712736361465,0.0071351060180176,0.00754869874214564,0.00812950832131753,0.00879929625243177,0.00955100062249135,0.0104826809778599,0.0113764962467637,0.0122015947499357,0.013073933202492,0.0141233273417431,0.0153170090726818,0.0168009022718925,0.0184389157526059,0.0201334336833426,0.0221009351874781,0.0244040750797504,0.027146509407327,0.0303865655788915,0.0345031055896318,0.039793597178565,0.0465220427931163,0.0543239754644035,0.0622556759098779,0.070233837672162,0.0774935795318697,0.0842808192608299,0.090217058286954,0.0957348454420659,0.102399379741002,0.111000418535491
"ar-3-46.0m",0.00158907440090077,0.00154221275864646,0.00163043103605972,0.00164775740718777,0.00163159051143139,0.00160549326874653,0.00170591714511151,0.00171587953432332,0.00181711701807594,0.00191043359979803,0.00202971370228107,0.00203306344691453,0.00213989003532573,0.0020635489091108,0.00226194188148293,0.00237707709360283,0.00244336756848423,0.00255808921441283,0.0025542987732196,0.00253139639213134,0.00256990927931599,0.002680177811498,0.00276457594785358,0.00286807143538865,0.00300057667021948,0.00308032938162734,0.00320609215356777,0.00317836449283441,0.00342538011571765,0.00386018145581838,0.00427427795071836,0.00452529337002575,0.00476879037272309,0.00497577095116455,0.00535467251764167,0.00576564647765789,0.00624056958491783,0.00670797955431212,0.00717413203665557,0.00759780265834897,0.00785217260860924,0.008271559635224,0.00865756576570803,0.00916918095866312,0.00969974211777756,0.0103863740454205,0.0111720535288453,0.0120698758087331,0.0129930058398041,0.0139749046252603,0.0148740766402563,0.0157832383346254,0.0168991552441684,0.0181037575030879,0.0196563370357579,0.0212280898197041,0.0229377131097549,0.0248623065298328,0.0271496063515866,0.0298719787739849,0.0331439973981102,0.0373014735355648,0.0426887213484894,0.049669772263414,0.0575807638914161,0.0658290508839418,0.0739002090320263,0.0813476563357263,0.0882952743781246,0.0944254472157403,0.100078053924799,0.106834117865137,0.116041700000276
"ar-3-47.5m",0.00161912492221684,0.00171505723436086,0.0017709707883091,0.00177273791414326,0.0017341166207785,0.0018095152395832,0.00178885351103522,0.00188926131458356,0.00202402549583229,0.00203779353710208,0.00210945847830255,0.00213543931177498,0.00223564094522327,0.00223893873633323,0.00226561867362685,0.00241432614681585,0.00246594244134897,0.00260043270254506,0.00264409259605913,0.00271477164169028,0.00290910226116538,0.00295118733926435,0.00305302565927183,0.00311628860580425,0.00329762087351671,0.00338841214629508,0.00349925540176446,0.0034599084435316,0.0037315630702325,0.00420518091297502,0.00461920822138628,0.00492518651806068,0.00510985522467336,0.00534564491412874,0.00564996653329652,0.00601885176071786,0.00652124954734372,0.0069706386328253,0.00741407188881561,0.00775067049893573,0.00805139784474203,0.0084337566135429,0.00877179180388216,0.00920557622052175,0.00976685800084299,0.0103791040067945,0.0111989385731858,0.0122537828595582,0.0132355987006889,0.0142704158933458,0.0150675981032081,0.0160251104173388,0.0172060922649331,0.018429128099228,0.0200077613600798,0.021741964747149,0.0236735919757161,0.0257662937117581,0.028341745288339,0.0312585311408722,0.034746191486581,0.0391295932710997,0.0447904589924685,0.0519224677664768,0.0600904186738442,0.0683824401128744,0.0765505796625184,0.0839790208046879,0.090765651253805,0.0966117630677471,0.102323239977565,0.108884486065316,0.118312973236239
