600	0.00122622070965417
595	0.00125662268441672
590	0.00128017576527801
585	0.001233092354736
580	0.00127584966188813
575	0.00132576903305457
570	0.00140672976185412
565	0.00145717683182851
560	0.0014247986218683
555	0.00144874881714906
550	0.0016384252525232
545	0.00162925462242428
540	0.00156178132773437
535	0.0013318626236132
530	0.00144704646654255
525	0.00153647072744694
520	0.00153640385022617
515	0.00169371194846628
510	0.00164649701340153
505	0.00169177694792476
500	0.00176053760091057
495	0.00183046491068007
490	0.00186288047803485
485	0.00192796858521779
480	0.0019868485624866
475	0.002135074063764
470	0.00231399641526183
465	0.00244449082426481
460	0.00264954430762509
455	0.00271400130405499
450	0.00277624702236169
445	0.00287362123534561
440	0.00302361384105605
435	0.0031255785091334
430	0.00328382379445393
425	0.00353390579566436
420	0.00379662777943407
415	0.00401751690133777
410	0.00430840722797934
405	0.00453862233825738
400	0.00477648381794372
395	0.00505520126099692
390	0.00543076097729091
385	0.00580617896694972
380	0.00632950946834141
375	0.00687363571744676
370	0.00753556745379241
365	0.0083367645968688
360	0.00920471385141971
355	0.0100922057641685
350	0.0108094998136917
345	0.0114618804790006
340	0.0124030043707395
335	0.0135100429951767
330	0.0149135184867445
325	0.0165050559220213
320	0.0182145404235977
315	0.0202265130161471
310	0.0226007980738044
305	0.0254297014989774
300	0.0288801186070815
295	0.033219557865062
290	0.0388519566268734
285	0.0459905764851091
280	0.0542634379484688
275	0.0628854349066404
270	0.0712690253488601
265	0.0788349073637992
260	0.085862254735391
255	0.0916735475929761
250	0.0970453953715515
245	0.103437160228614
240	0.112183977475297
