600	0.00495100526921149
595	0.00552262866010315
590	0.00576241108356105
585	0.00588275417654034
580	0.00612610218446173
575	0.0064198985281792
570	0.00658141412765826
565	0.00689648557802724
560	0.00716615378281068
555	0.00760689109237372
550	0.00796885024988628
545	0.0082829811120964
540	0.00871615928789553
535	0.00903649970498907
530	0.00950082561224958
525	0.00993955780951749
520	0.010467610286006
515	0.010995051006425
510	0.0114888731865752
505	0.0120048849051577
500	0.0126649731490202
495	0.0132007174111209
490	0.0138236916415592
485	0.0143835854991322
480	0.0150847613370854
475	0.0157399774286586
470	0.0164683885763577
465	0.016954390924272
460	0.0178474842687029
455	0.0191119896405631
450	0.0203588308570263
445	0.0214201749854718
440	0.0223526769634379
435	0.0233721335936036
430	0.0244934019006364
425	0.0256106881975771
420	0.026716885617752
415	0.0277589221998451
410	0.0287115213003405
405	0.029517524992823
400	0.0301111675377731
395	0.030719212327142
390	0.0311669471272493
385	0.0316250626400972
380	0.0320695380469036
375	0.0324850766749096
370	0.0330550994802
365	0.0335724701997495
360	0.0341329819656966
355	0.0345868219006306
350	0.0347361598664445
345	0.0349267154769312
340	0.0351873771211804
335	0.0354867879311933
330	0.0359677163923106
325	0.0364381740383954
320	0.0369040040506761
315	0.0374255933758735
310	0.0380789588998524
305	0.0390274969099753
300	0.0402278325009989
295	0.0419094550550476
290	0.044258839277318
285	0.0475633220931633
280	0.0515348691281259
275	0.0556042405995142
270	0.0596223650389202
265	0.0630195225502543
260	0.0663773662100607
255	0.0690764099840863
250	0.0717321692928488
245	0.0751914794994522
240	0.0795289930571028
