"Lake","Parameter","Value"
"St","Depth_m",9.9
"St","T_C",8.96
"St","Salinity",0.133
"St","Cond_uScm",0.193
"St","EC25_uScm",298.269
"St","Density_kgm3",999.938
"St","Chla_ugL",2.47
"St","Turbidity_FTU",6.07
"St","DO_pc",138.48
"St","DO_mgL",15.927
"St","Depth_m",10
"St","T_C",8.886
"St","Salinity",0.133
"St","Cond_uScm",0.1926
"St","EC25_uScm",298.376
"St","Density_kgm3",999.944
"St","Chla_ugL",2.49
"St","Turbidity_FTU",6.16
"St","DO_pc",137.48
"St","DO_mgL",15.829
"St","Depth_m",10.1
"St","T_C",8.829
"St","Salinity",0.133
"St","Cond_uScm",0.1923
"St","EC25_uScm",298.548
"St","Density_kgm3",999.948
"St","Chla_ugL",2.41
"St","Turbidity_FTU",5.65
"St","DO_pc",135.64
"St","DO_mgL",15.648
"St","Depth_m",10.2
"St","T_C",8.859
"St","Salinity",0.134
"St","Cond_uScm",0.1939
"St","EC25_uScm",300.609
"St","Density_kgm3",999.947
"St","Chla_ugL",2.3
"St","Turbidity_FTU",4.93
"St","DO_pc",129.42
"St","DO_mgL",14.871
"St","Depth_m",10.3
"St","T_C",8.915
"St","Salinity",0.133
"St","Cond_uScm",0.1935
"St","EC25_uScm",299.543
"St","Density_kgm3",999.943
"St","Chla_ugL",2.84
"St","Turbidity_FTU",6.3
"St","DO_pc",126.34
"St","DO_mgL",14.458
"St","Depth_m",10.4
"St","T_C",8.849
"St","Salinity",0.133
"St","Cond_uScm",0.1924
"St","EC25_uScm",298.506
"St","Density_kgm3",999.948
"St","Chla_ugL",2.96
"St","Turbidity_FTU",6.72
"St","DO_pc",126.3
"St","DO_mgL",14.521
"St","Depth_m",10.5
"St","T_C",8.767
"St","Salinity",0.132
"St","Cond_uScm",0.1918
"St","EC25_uScm",298.397
"St","Density_kgm3",999.955
"St","Chla_ugL",2.52
"St","Turbidity_FTU",5.57
"St","DO_pc",125.96
"St","DO_mgL",14.539
"St","Depth_m",10.6
"St","T_C",8.649
"St","Salinity",0.133
"St","Cond_uScm",0.1915
"St","EC25_uScm",299.105
"St","Density_kgm3",999.964
"St","Chla_ugL",2.23
"St","Turbidity_FTU",4.8
"St","DO_pc",125.37
"St","DO_mgL",14.531
"St","Depth_m",10.7
"St","T_C",8.529
"St","Salinity",0.133
"St","Cond_uScm",0.1914
"St","EC25_uScm",300.231
"St","Density_kgm3",999.973
"St","Chla_ugL",2.08
"St","Turbidity_FTU",4.68
"St","DO_pc",124.95
"St","DO_mgL",14.517
"St","Depth_m",10.8
"St","T_C",8.452
"St","Salinity",0.133
"St","Cond_uScm",0.1915
"St","EC25_uScm",301.06
"St","Density_kgm3",999.979
"St","Chla_ugL",2.14
"St","Turbidity_FTU",4.68
"St","DO_pc",124.28
"St","DO_mgL",14.453
"St","Depth_m",10.9
"St","T_C",8.381
"St","Salinity",0.133
"St","Cond_uScm",0.1905
"St","EC25_uScm",300.345
"St","Density_kgm3",999.984
"St","Chla_ugL",1.86
"St","Turbidity_FTU",4.43
"St","DO_pc",122.98
"St","DO_mgL",14.341
"St","Depth_m",11
"St","T_C",8.279
"St","Salinity",0.133
"St","Cond_uScm",0.1898
"St","EC25_uScm",300.184
"St","Density_kgm3",999.991
"St","Chla_ugL",1.84
"St","Turbidity_FTU",3.99
"St","DO_pc",121.88
"St","DO_mgL",14.243
"St","Depth_m",11.1
"St","T_C",8.159
"St","Salinity",0.133
"St","Cond_uScm",0.1903
"St","EC25_uScm",302.316
"St","Density_kgm3",999.999
"St","Chla_ugL",1.87
"St","Turbidity_FTU",3.95
"St","DO_pc",120.62
"St","DO_mgL",14.09
"St","Depth_m",11.2
"St","T_C",8.133
"St","Salinity",0.133
"St","Cond_uScm",0.1891
"St","EC25_uScm",300.608
"St","Density_kgm3",1000.001
"St","Chla_ugL",1.7
"St","Turbidity_FTU",3.62
"St","DO_pc",119.46
"St","DO_mgL",13.991
"St","Depth_m",11.3
"St","T_C",8.099
"St","Salinity",0.133
"St","Cond_uScm",0.189
"St","EC25_uScm",300.796
"St","Density_kgm3",1000.004
"St","Chla_ugL",1.73
"St","Turbidity_FTU",3.74
"St","DO_pc",118.82
"St","DO_mgL",13.944
"St","Depth_m",11.4
"St","T_C",8.031
"St","Salinity",0.133
"St","Cond_uScm",0.1894
"St","EC25_uScm",302.204
"St","Density_kgm3",1000.009
"St","Chla_ugL",1.76
"St","Turbidity_FTU",3.99
"St","DO_pc",118.32
"St","DO_mgL",13.908
"St","Depth_m",11.5
"St","T_C",8.004
"St","Salinity",0.133
"St","Cond_uScm",0.1886
"St","EC25_uScm",301.282
"St","Density_kgm3",1000.01
"St","Chla_ugL",1.8
"St","Turbidity_FTU",3.88
"St","DO_pc",117.86
"St","DO_mgL",13.84
"St","Depth_m",11.6
"St","T_C",7.99
"St","Salinity",0.133
"St","Cond_uScm",0.1884
"St","EC25_uScm",301.017
"St","Density_kgm3",1000.012
"St","Chla_ugL",1.66
"St","Turbidity_FTU",3.41
"St","DO_pc",117.38
"St","DO_mgL",13.816
"St","Depth_m",11.7
"St","T_C",7.933
"St","Salinity",0.133
"St","Cond_uScm",0.1885
"St","EC25_uScm",301.806
"St","Density_kgm3",1000.016
"St","Chla_ugL",1.61
"St","Turbidity_FTU",3.34
"St","DO_pc",116.72
"St","DO_mgL",13.765
"St","Depth_m",11.8
"St","T_C",7.869
"St","Salinity",0.133
"St","Cond_uScm",0.189
"St","EC25_uScm",303.332
"St","Density_kgm3",1000.021
"St","Chla_ugL",1.61
"St","Turbidity_FTU",2.87
"St","DO_pc",116.37
"St","DO_mgL",13.7
"St","Depth_m",11.9
"St","T_C",7.842
"St","Salinity",0.133
"St","Cond_uScm",0.1881
"St","EC25_uScm",302.231
"St","Density_kgm3",1000.022
"St","Chla_ugL",1.62
"St","Turbidity_FTU",3.17
"St","DO_pc",115.9
"St","DO_mgL",13.654
"St","Depth_m",12
"St","T_C",7.793
"St","Salinity",0.133
"St","Cond_uScm",0.188
"St","EC25_uScm",302.588
"St","Density_kgm3",1000.026
"St","Chla_ugL",1.58
"St","Turbidity_FTU",3.03
"St","DO_pc",114.83
"St","DO_mgL",13.58
"St","Depth_m",12.1
"St","T_C",7.77
"St","Salinity",0.134
"St","Cond_uScm",0.1886
"St","EC25_uScm",303.766
"St","Density_kgm3",1000.028
"St","Chla_ugL",1.73
"St","Turbidity_FTU",2.63
"St","DO_pc",113.62
"St","DO_mgL",13.395
"St","Depth_m",12.2
"St","T_C",7.747
"St","Salinity",0.133
"St","Cond_uScm",0.1877
"St","EC25_uScm",302.61
"St","Density_kgm3",1000.029
"St","Chla_ugL",1.59
"St","Turbidity_FTU",2.91
"St","DO_pc",112.63
"St","DO_mgL",13.324
"St","Depth_m",12.3
"St","T_C",7.686
"St","Salinity",0.133
"St","Cond_uScm",0.1877
"St","EC25_uScm",303.133
"St","Density_kgm3",1000.033
"St","Chla_ugL",1.49
"St","Turbidity_FTU",2.92
"St","DO_pc",112.05
"St","DO_mgL",13.292
"St","Depth_m",12.4
"St","T_C",7.606
"St","Salinity",0.134
"St","Cond_uScm",0.1879
"St","EC25_uScm",304.351
"St","Density_kgm3",1000.039
"St","Chla_ugL",1.55
"St","Turbidity_FTU",2.71
"St","DO_pc",111.17
"St","DO_mgL",13.199
"St","Depth_m",12.5
"St","T_C",7.552
"St","Salinity",0.134
"St","Cond_uScm",0.1877
"St","EC25_uScm",304.686
"St","Density_kgm3",1000.042
"St","Chla_ugL",1.43
"St","Turbidity_FTU",2.45
"St","DO_pc",110.32
"St","DO_mgL",13.116
"St","Depth_m",12.6
"St","T_C",7.516
"St","Salinity",0.134
"St","Cond_uScm",0.1875
"St","EC25_uScm",304.65
"St","Density_kgm3",1000.045
"St","Chla_ugL",1.37
"St","Turbidity_FTU",2.32
"St","DO_pc",108.98
"St","DO_mgL",12.981
"St","Depth_m",12.7
"St","T_C",7.462
"St","Salinity",0.134
"St","Cond_uScm",0.1874
"St","EC25_uScm",305.136
"St","Density_kgm3",1000.048
"St","Chla_ugL",1.33
"St","Turbidity_FTU",2.2
"St","DO_pc",108.02
"St","DO_mgL",12.89
"St","Depth_m",12.8
"St","T_C",7.4
"St","Salinity",0.134
"St","Cond_uScm",0.1876
"St","EC25_uScm",306.121
"St","Density_kgm3",1000.052
"St","Chla_ugL",1.51
"St","Turbidity_FTU",2.56
"St","DO_pc",106.4
"St","DO_mgL",12.702
"St","Depth_m",12.9
"St","T_C",7.461
"St","Salinity",0.134
"St","Cond_uScm",0.1875
"St","EC25_uScm",305.304
"St","Density_kgm3",1000.049
"St","Chla_ugL",1.39
"St","Turbidity_FTU",2.23
"St","DO_pc",102.02
"St","DO_mgL",12.159
"St","Depth_m",13
"St","T_C",7.408
"St","Salinity",0.134
"St","Cond_uScm",0.1876
"St","EC25_uScm",306.034
"St","Density_kgm3",1000.053
"St","Chla_ugL",1.34
"St","Turbidity_FTU",2.32
"St","DO_pc",101.2
"St","DO_mgL",12.089
"St","Depth_m",13.1
"St","T_C",7.348
"St","Salinity",0.134
"St","Cond_uScm",0.1878
"St","EC25_uScm",307.033
"St","Density_kgm3",1000.057
"St","Chla_ugL",1.34
"St","Turbidity_FTU",2.32
"St","DO_pc",100.27
"St","DO_mgL",11.998
"St","Depth_m",13.2
"St","T_C",7.306
"St","Salinity",0.135
"St","Cond_uScm",0.188
"St","EC25_uScm",307.802
"St","Density_kgm3",1000.059
"St","Chla_ugL",1.43
"St","Turbidity_FTU",2.29
"St","DO_pc",98.17
"St","DO_mgL",11.732
"St","Depth_m",13.3
"St","T_C",7.258
"St","Salinity",0.135
"St","Cond_uScm",0.1876
"St","EC25_uScm",307.717
"St","Density_kgm3",1000.062
"St","Chla_ugL",1.54
"St","Turbidity_FTU",2.57
"St","DO_pc",96.66
"St","DO_mgL",11.582
"St","Depth_m",13.4
"St","T_C",7.198
"St","Salinity",0.135
"St","Cond_uScm",0.1876
"St","EC25_uScm",308.346
"St","Density_kgm3",1000.066
"St","Chla_ugL",1.32
"St","Turbidity_FTU",2.14
"St","DO_pc",95.52
"St","DO_mgL",11.468
"St","Depth_m",13.5
"St","T_C",7.143
"St","Salinity",0.135
"St","Cond_uScm",0.1877
"St","EC25_uScm",309.186
"St","Density_kgm3",1000.069
"St","Chla_ugL",1.29
"St","Turbidity_FTU",2.11
"St","DO_pc",94.23
"St","DO_mgL",11.326
"St","Depth_m",13.6
"St","T_C",7.097
"St","Salinity",0.135
"St","Cond_uScm",0.1879
"St","EC25_uScm",310.081
"St","Density_kgm3",1000.072
"St","Chla_ugL",1.28
"St","Turbidity_FTU",1.78
"St","DO_pc",92.62
"St","DO_mgL",11.13
"St","Depth_m",13.7
"St","T_C",7.079
"St","Salinity",0.135
"St","Cond_uScm",0.1876
"St","EC25_uScm",309.689
"St","Density_kgm3",1000.073
"St","Chla_ugL",1.35
"St","Turbidity_FTU",1.81
"St","DO_pc",90.77
"St","DO_mgL",10.917
"St","Depth_m",13.8
"St","T_C",7.065
"St","Salinity",0.135
"St","Cond_uScm",0.1876
"St","EC25_uScm",309.851
"St","Density_kgm3",1000.075
"St","Chla_ugL",1.42
"St","Turbidity_FTU",1.93
"St","DO_pc",89.43
"St","DO_mgL",10.771
"St","Depth_m",13.9
"St","T_C",7.048
"St","Salinity",0.135
"St","Cond_uScm",0.1878
"St","EC25_uScm",310.418
"St","Density_kgm3",1000.076
"St","Chla_ugL",1.24
"St","Turbidity_FTU",1.68
"St","DO_pc",87.1
"St","DO_mgL",10.486
"St","Depth_m",14
"St","T_C",7.028
"St","Salinity",0.135
"St","Cond_uScm",0.1876
"St","EC25_uScm",310.29
"St","Density_kgm3",1000.078
"St","Chla_ugL",1.25
"St","Turbidity_FTU",1.86
"St","DO_pc",84.79
"St","DO_mgL",10.215
"St","Depth_m",14.1
"St","T_C",7.014
"St","Salinity",0.135
"St","Cond_uScm",0.1876
"St","EC25_uScm",310.434
"St","Density_kgm3",1000.079
"St","Chla_ugL",1.21
"St","Turbidity_FTU",1.84
"St","DO_pc",84.15
"St","DO_mgL",10.151
"St","Depth_m",14.2
"St","T_C",6.955
"St","Salinity",0.136
"St","Cond_uScm",0.1876
"St","EC25_uScm",311.156
"St","Density_kgm3",1000.082
"St","Chla_ugL",1.08
"St","Turbidity_FTU",1.67
"St","DO_pc",83.14
"St","DO_mgL",10.047
"St","Depth_m",14.3
"St","T_C",6.876
"St","Salinity",0.136
"St","Cond_uScm",0.1876
"St","EC25_uScm",312.075
"St","Density_kgm3",1000.086
"St","Chla_ugL",1.08
"St","Turbidity_FTU",1.54
"St","DO_pc",81.11
"St","DO_mgL",9.798
"St","Depth_m",14.4
"St","T_C",6.853
"St","Salinity",0.136
"St","Cond_uScm",0.1876
"St","EC25_uScm",312.206
"St","Density_kgm3",1000.088
"St","Chla_ugL",1.04
"St","Turbidity_FTU",1.52
"St","DO_pc",79.59
"St","DO_mgL",9.636
"St","Depth_m",14.5
"St","T_C",6.84
"St","Salinity",0.136
"St","Cond_uScm",0.1876
"St","EC25_uScm",312.389
"St","Density_kgm3",1000.089
"St","Chla_ugL",1.05
"St","Turbidity_FTU",1.46
"St","DO_pc",79.08
"St","DO_mgL",9.58
"St","Depth_m",14.6
"St","T_C",6.801
"St","Salinity",0.136
"St","Cond_uScm",0.1877
"St","EC25_uScm",312.988
"St","Density_kgm3",1000.091
"St","Chla_ugL",1.1
"St","Turbidity_FTU",1.56
"St","DO_pc",77.43
"St","DO_mgL",9.387
"St","Depth_m",14.7
"St","T_C",6.782
"St","Salinity",0.136
"St","Cond_uScm",0.1876
"St","EC25_uScm",313.031
"St","Density_kgm3",1000.093
"St","Chla_ugL",1.08
"St","Turbidity_FTU",1.31
"St","DO_pc",75.54
"St","DO_mgL",9.142
"St","Depth_m",14.8
"St","T_C",6.769
"St","Salinity",0.136
"St","Cond_uScm",0.1875
"St","EC25_uScm",313.046
"St","Density_kgm3",1000.094
"St","Chla_ugL",1.05
"St","Turbidity_FTU",1.35
"St","DO_pc",74.53
"St","DO_mgL",9.04
"St","Depth_m",14.9
"St","T_C",6.715
"St","Salinity",0.136
"St","Cond_uScm",0.1875
"St","EC25_uScm",313.748
"St","Density_kgm3",1000.097
"St","Chla_ugL",0.94
"St","Turbidity_FTU",1.11
"St","DO_pc",72.54
"St","DO_mgL",8.811
"St","Depth_m",15
"St","T_C",6.72
"St","Salinity",0.136
"St","Cond_uScm",0.1874
"St","EC25_uScm",313.484
"St","Density_kgm3",1000.097
"St","Chla_ugL",0.99
"St","Turbidity_FTU",1.29
"St","DO_pc",70.8
"St","DO_mgL",8.59
"St","Depth_m",15.1
"St","T_C",6.693
"St","Salinity",0.136
"St","Cond_uScm",0.1873
"St","EC25_uScm",313.62
"St","Density_kgm3",1000.099
"St","Chla_ugL",0.97
"St","Turbidity_FTU",1.45
"St","DO_pc",70.03
"St","DO_mgL",8.513
"St","Depth_m",15.2
"St","T_C",6.66
"St","Salinity",0.137
"St","Cond_uScm",0.1875
"St","EC25_uScm",314.293
"St","Density_kgm3",1000.101
"St","Chla_ugL",0.92
"St","Turbidity_FTU",1.31
"St","DO_pc",69.4
"St","DO_mgL",8.445
"St","Depth_m",15.3
"St","T_C",6.635
"St","Salinity",0.137
"St","Cond_uScm",0.1875
"St","EC25_uScm",314.677
"St","Density_kgm3",1000.102
"St","Chla_ugL",1.01
"St","Turbidity_FTU",1.49
"St","DO_pc",68.45
"St","DO_mgL",8.328
"St","Depth_m",15.4
"St","T_C",6.624
"St","Salinity",0.137
"St","Cond_uScm",0.1873
"St","EC25_uScm",314.393
"St","Density_kgm3",1000.103
"St","Chla_ugL",1
"St","Turbidity_FTU",1.38
"St","DO_pc",67.34
"St","DO_mgL",8.197
"St","Depth_m",15.5
"St","T_C",6.608
"St","Salinity",0.137
"St","Cond_uScm",0.1872
"St","EC25_uScm",314.368
"St","Density_kgm3",1000.104
"St","Chla_ugL",0.99
"St","Turbidity_FTU",1.5
"St","DO_pc",66.65
"St","DO_mgL",8.119
"St","Depth_m",15.6
"St","T_C",6.589
"St","Salinity",0.136
"St","Cond_uScm",0.187
"St","EC25_uScm",314.305
"St","Density_kgm3",1000.105
"St","Chla_ugL",0.95
"St","Turbidity_FTU",1.56
"St","DO_pc",65.87
"St","DO_mgL",8.031
"St","Depth_m",15.7
"St","T_C",6.556
"St","Salinity",0.137
"St","Cond_uScm",0.1872
"St","EC25_uScm",315.087
"St","Density_kgm3",1000.107
"St","Chla_ugL",0.94
"St","Turbidity_FTU",1.24
"St","DO_pc",64.24
"St","DO_mgL",7.829
"St","Depth_m",15.8
"St","T_C",6.535
"St","Salinity",0.137
"St","Cond_uScm",0.1867
"St","EC25_uScm",314.508
"St","Density_kgm3",1000.109
"St","Chla_ugL",0.9
"St","Turbidity_FTU",1.32
"St","DO_pc",63.58
"St","DO_mgL",7.756
"St","Depth_m",15.9
"St","T_C",6.492
"St","Salinity",0.137
"St","Cond_uScm",0.1869
"St","EC25_uScm",315.222
"St","Density_kgm3",1000.111
"St","Chla_ugL",0.9
"St","Turbidity_FTU",1.28
"St","DO_pc",62.75
"St","DO_mgL",7.665
"St","Depth_m",16
"St","T_C",6.476
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",315.319
"St","Density_kgm3",1000.112
"St","Chla_ugL",0.89
"St","Turbidity_FTU",1.22
"St","DO_pc",60.97
"St","DO_mgL",7.441
"St","Depth_m",16.1
"St","T_C",6.449
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",315.556
"St","Density_kgm3",1000.114
"St","Chla_ugL",0.82
"St","Turbidity_FTU",1.22
"St","DO_pc",60.53
"St","DO_mgL",7.399
"St","Depth_m",16.2
"St","T_C",6.425
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",315.874
"St","Density_kgm3",1000.115
"St","Chla_ugL",0.83
"St","Turbidity_FTU",1.17
"St","DO_pc",59.98
"St","DO_mgL",7.342
"St","Depth_m",16.3
"St","T_C",6.402
"St","Salinity",0.137
"St","Cond_uScm",0.187
"St","EC25_uScm",316.482
"St","Density_kgm3",1000.117
"St","Chla_ugL",0.84
"St","Turbidity_FTU",1.14
"St","DO_pc",59
"St","DO_mgL",7.21
"St","Depth_m",16.4
"St","T_C",6.395
"St","Salinity",0.137
"St","Cond_uScm",0.1867
"St","EC25_uScm",316.125
"St","Density_kgm3",1000.117
"St","Chla_ugL",0.84
"St","Turbidity_FTU",1.28
"St","DO_pc",58.17
"St","DO_mgL",7.11
"St","Depth_m",16.5
"St","T_C",6.381
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",316.338
"St","Density_kgm3",1000.118
"St","Chla_ugL",0.82
"St","Turbidity_FTU",1.22
"St","DO_pc",57.64
"St","DO_mgL",7.058
"St","Depth_m",16.6
"St","T_C",6.365
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",316.663
"St","Density_kgm3",1000.12
"St","Chla_ugL",0.75
"St","Turbidity_FTU",1.06
"St","DO_pc",56.83
"St","DO_mgL",6.964
"St","Depth_m",16.7
"St","T_C",6.37
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",316.466
"St","Density_kgm3",1000.12
"St","Chla_ugL",0.74
"St","Turbidity_FTU",1.08
"St","DO_pc",55.68
"St","DO_mgL",6.819
"St","Depth_m",16.8
"St","T_C",6.351
"St","Salinity",0.137
"St","Cond_uScm",0.1866
"St","EC25_uScm",316.372
"St","Density_kgm3",1000.121
"St","Chla_ugL",0.73
"St","Turbidity_FTU",1.15
"St","DO_pc",55.03
"St","DO_mgL",6.751
"St","Depth_m",16.9
"St","T_C",6.332
"St","Salinity",0.137
"St","Cond_uScm",0.1866
"St","EC25_uScm",316.644
"St","Density_kgm3",1000.122
"St","Chla_ugL",0.74
"St","Turbidity_FTU",1.21
"St","DO_pc",54.62
"St","DO_mgL",6.702
"St","Depth_m",17
"St","T_C",6.323
"St","Salinity",0.137
"St","Cond_uScm",0.1868
"St","EC25_uScm",317.039
"St","Density_kgm3",1000.123
"St","Chla_ugL",0.71
"St","Turbidity_FTU",1.08
"St","DO_pc",54.07
"St","DO_mgL",6.627
"St","Depth_m",17.1
"St","T_C",6.316
"St","Salinity",0.137
"St","Cond_uScm",0.1865
"St","EC25_uScm",316.723
"St","Density_kgm3",1000.124
"St","Chla_ugL",0.77
"St","Turbidity_FTU",1.46
"St","DO_pc",53.49
"St","DO_mgL",6.56
"St","Depth_m",17.2
"St","T_C",6.293
"St","Salinity",0.137
"St","Cond_uScm",0.1865
"St","EC25_uScm",316.955
"St","Density_kgm3",1000.125
"St","Chla_ugL",0.73
"St","Turbidity_FTU",1.17
"St","DO_pc",53.04
"St","DO_mgL",6.511
"St","Depth_m",17.3
"St","T_C",6.288
"St","Salinity",0.137
"St","Cond_uScm",0.1864
"St","EC25_uScm",316.886
"St","Density_kgm3",1000.126
"St","Chla_ugL",0.82
"St","Turbidity_FTU",1.07
"St","DO_pc",52.51
"St","DO_mgL",6.434
"St","Depth_m",17.4
"St","T_C",6.279
"St","Salinity",0.137
"St","Cond_uScm",0.1861
"St","EC25_uScm",316.405
"St","Density_kgm3",1000.126
"St","Chla_ugL",0.75
"St","Turbidity_FTU",1.15
"St","DO_pc",52.15
"St","DO_mgL",6.399
"St","Depth_m",17.5
"St","T_C",6.265
"St","Salinity",0.137
"St","Cond_uScm",0.1858
"St","EC25_uScm",316.164
"St","Density_kgm3",1000.127
"St","Chla_ugL",0.73
"St","Turbidity_FTU",1.13
"St","DO_pc",51.91
"St","DO_mgL",6.379
"St","Depth_m",17.6
"St","T_C",6.251
"St","Salinity",0.137
"St","Cond_uScm",0.186
"St","EC25_uScm",316.594
"St","Density_kgm3",1000.128
"St","Chla_ugL",0.73
"St","Turbidity_FTU",1.14
"St","DO_pc",51.64
"St","DO_mgL",6.35
"St","Depth_m",17.7
"St","T_C",6.27
"St","Salinity",0.137
"St","Cond_uScm",0.1862
"St","EC25_uScm",316.628
"St","Density_kgm3",1000.128
"St","Chla_ugL",0.7
"St","Turbidity_FTU",1.04
"St","DO_pc",50.82
"St","DO_mgL",6.236
"St","Depth_m",17.8
"St","T_C",6.248
"St","Salinity",0.137
"St","Cond_uScm",0.1856
"St","EC25_uScm",315.924
"St","Density_kgm3",1000.129
"St","Chla_ugL",0.69
"St","Turbidity_FTU",1.1
"St","DO_pc",50.53
"St","DO_mgL",6.209
"St","Depth_m",17.9
"St","T_C",6.229
"St","Salinity",0.137
"St","Cond_uScm",0.1854
"St","EC25_uScm",315.824
"St","Density_kgm3",1000.13
"St","Chla_ugL",0.7
"St","Turbidity_FTU",1.18
"St","DO_pc",50.32
"St","DO_mgL",6.192
"St","Depth_m",18
"St","T_C",6.216
"St","Salinity",0.137
"St","Cond_uScm",0.1854
"St","EC25_uScm",315.937
"St","Density_kgm3",1000.131
"St","Chla_ugL",0.67
"St","Turbidity_FTU",1.13
"St","DO_pc",50.14
"St","DO_mgL",6.172
"St","Depth_m",18.1
"St","T_C",6.199
"St","Salinity",0.137
"St","Cond_uScm",0.1856
"St","EC25_uScm",316.568
"St","Density_kgm3",1000.133
"St","Chla_ugL",0.72
"St","Turbidity_FTU",1.57
"St","DO_pc",50.02
"St","DO_mgL",6.15
"St","Depth_m",18.2
"St","T_C",6.19
"St","Salinity",0.137
"St","Cond_uScm",0.1854
"St","EC25_uScm",316.267
"St","Density_kgm3",1000.133
"St","Chla_ugL",0.65
"St","Turbidity_FTU",1.29
"St","DO_pc",49.75
"St","DO_mgL",6.12
"St","Depth_m",18.3
"St","T_C",6.184
"St","Salinity",0.137
"St","Cond_uScm",0.1853
"St","EC25_uScm",316.123
"St","Density_kgm3",1000.134
"St","Chla_ugL",0.68
"St","Turbidity_FTU",1.33
"St","DO_pc",49.57
"St","DO_mgL",6.102
"St","Depth_m",18.4
"St","T_C",6.182
"St","Salinity",0.137
"St","Cond_uScm",0.1854
"St","EC25_uScm",316.366
"St","Density_kgm3",1000.135
"St","Chla_ugL",0.64
"St","Turbidity_FTU",1.17
"St","DO_pc",49.41
"St","DO_mgL",6.082
"St","Depth_m",18.5
"St","T_C",6.165
"St","Salinity",0.137
"St","Cond_uScm",0.1851
"St","EC25_uScm",316.142
"St","Density_kgm3",1000.135
"St","Chla_ugL",0.75
"St","Turbidity_FTU",1.77
"St","DO_pc",49.1
"St","DO_mgL",6.037
"St","Depth_m",18.6
"St","T_C",6.161
"St","Salinity",0.137
"St","Cond_uScm",0.185
"St","EC25_uScm",315.967
"St","Density_kgm3",1000.136
"St","Chla_ugL",0.67
"St","Turbidity_FTU",1.28
"St","DO_pc",48.96
"St","DO_mgL",6.029
"St","Depth_m",18.7
"St","T_C",6.161
"St","Salinity",0.137
"St","Cond_uScm",0.185
"St","EC25_uScm",315.871
"St","Density_kgm3",1000.136
"St","Chla_ugL",0.72
"St","Turbidity_FTU",1.17
"St","DO_pc",48.73
"St","DO_mgL",6.006
"St","Depth_m",18.8
"St","T_C",6.154
"St","Salinity",0.137
"St","Cond_uScm",0.185
"St","EC25_uScm",315.955
"St","Density_kgm3",1000.137
"St","Chla_ugL",0.74
"St","Turbidity_FTU",1.21
"St","DO_pc",48.64
"St","DO_mgL",5.993
"St","Depth_m",18.9
"St","T_C",6.128
"St","Salinity",0.137
"St","Cond_uScm",0.1849
"St","EC25_uScm",316.24
"St","Density_kgm3",1000.139
"St","Chla_ugL",0.71
"St","Turbidity_FTU",2.1
"St","DO_pc",48.46
"St","DO_mgL",5.968
"St","Depth_m",19
"St","T_C",6.125
"St","Salinity",0.137
"St","Cond_uScm",0.1849
"St","EC25_uScm",316.175
"St","Density_kgm3",1000.139
"St","Chla_ugL",0.65
"St","Turbidity_FTU",1.45
"St","DO_pc",48.32
"St","DO_mgL",5.955
"St","Depth_m",19.1
"St","T_C",6.12
"St","Salinity",0.137
"St","Cond_uScm",0.1849
"St","EC25_uScm",316.183
"St","Density_kgm3",1000.14
"St","Chla_ugL",0.63
"St","Turbidity_FTU",1.17
"St","DO_pc",48.15
"St","DO_mgL",5.94
"St","Depth_m",19.2
"St","T_C",6.11
"St","Salinity",0.137
"St","Cond_uScm",0.1848
"St","EC25_uScm",316.188
"St","Density_kgm3",1000.141
"St","Chla_ugL",0.6
"St","Turbidity_FTU",1.04
"St","DO_pc",48.02
"St","DO_mgL",5.926
"St","Depth_m",19.3
"St","T_C",6.107
"St","Salinity",0.137
"St","Cond_uScm",0.1848
"St","EC25_uScm",316.202
"St","Density_kgm3",1000.141
"St","Chla_ugL",0.65
"St","Turbidity_FTU",1.11
"St","DO_pc",47.85
"St","DO_mgL",5.907
"St","Depth_m",19.4
"St","T_C",6.106
"St","Salinity",0.137
"St","Cond_uScm",0.1847
"St","EC25_uScm",316.117
"St","Density_kgm3",1000.142
"St","Chla_ugL",0.62
"St","Turbidity_FTU",1.04
"St","DO_pc",47.61
"St","DO_mgL",5.879
"St","Depth_m",19.5
"St","T_C",6.085
"St","Salinity",0.137
"St","Cond_uScm",0.1846
"St","EC25_uScm",316.235
"St","Density_kgm3",1000.143
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.03
"St","DO_pc",47.22
"St","DO_mgL",5.827
"St","Depth_m",19.6
"St","T_C",6.077
"St","Salinity",0.137
"St","Cond_uScm",0.1847
"St","EC25_uScm",316.377
"St","Density_kgm3",1000.144
"St","Chla_ugL",0.72
"St","Turbidity_FTU",1.28
"St","DO_pc",46.89
"St","DO_mgL",5.786
"St","Depth_m",19.7
"St","T_C",6.069
"St","Salinity",0.137
"St","Cond_uScm",0.1847
"St","EC25_uScm",316.485
"St","Density_kgm3",1000.144
"St","Chla_ugL",0.68
"St","Turbidity_FTU",1.15
