MiniDOT Logger Concatenated Data File
Sensor:             6881-1325
Concatenation Date: 2020Jun10 11:35:14 MESZ

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mitteleuropäische Zeit,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1565388000,           2019-08-09 22:00:00,           2019-08-10 00:00:00,     23.696511,          9.874093,                   116.636272,      0.991754
                1565391600,           2019-08-09 23:00:00,           2019-08-10 01:00:00,     24.012393,          9.436890,                   112.133378,      0.992014
                1565395200,           2019-08-10 00:00:00,           2019-08-10 02:00:00,     23.954198,          9.403592,                   111.616213,      0.992924
                1565398800,           2019-08-10 01:00:00,           2019-08-10 03:00:00,     23.912631,          9.433011,                   111.878363,      0.992826
                1565402400,           2019-08-10 02:00:00,           2019-08-10 04:00:00,     23.862754,          9.422637,                   111.651019,      0.993747
                1565406000,           2019-08-10 03:00:00,           2019-08-10 05:00:00,     23.804567,          9.364298,                   110.838842,      0.991562
                1565409600,           2019-08-10 04:00:00,           2019-08-10 06:00:00,     23.763006,          9.418889,                   111.398155,      0.993519
                1565413200,           2019-08-10 05:00:00,           2019-08-10 07:00:00,     23.704823,          9.487404,                   112.086054,      0.992866
                1565416800,           2019-08-10 06:00:00,           2019-08-10 08:00:00,     23.704823,          9.504460,                   112.287557,      0.993382
                1565420400,           2019-08-10 07:00:00,           2019-08-10 09:00:00,     23.671577,          9.514592,                   112.337111,      0.992789
                1565424000,           2019-08-10 08:00:00,           2019-08-10 10:00:00,     23.580154,          9.415038,                   110.970863,      0.992076
                1565427600,           2019-08-10 09:00:00,           2019-08-10 11:00:00,     23.663266,          9.474504,                   111.846338,      0.992257
                1565431200,           2019-08-10 10:00:00,           2019-08-10 12:00:00,     23.638332,          9.439660,                   111.382818,      0.993748
                1565434800,           2019-08-10 11:00:00,           2019-08-10 13:00:00,     23.771318,          9.484243,                   112.188591,      0.990949
                1565438400,           2019-08-10 12:00:00,           2019-08-10 14:00:00,     23.671577,          9.438057,                   111.433476,      0.991766
                1565442000,           2019-08-10 13:00:00,           2019-08-10 15:00:00,     23.596776,          9.351256,                   110.253549,      0.992632
                1565445600,           2019-08-10 14:00:00,           2019-08-10 16:00:00,     23.405634,          9.234295,                   108.483429,      0.992207
                1565449200,           2019-08-10 15:00:00,           2019-08-10 17:00:00,     23.123108,          8.938864,                   104.453656,      0.992578
                1565452800,           2019-08-10 16:00:00,           2019-08-10 18:00:00,     22.807367,          8.339973,                    96.873162,      0.991442
                1565456400,           2019-08-10 17:00:00,           2019-08-10 19:00:00,     22.541479,          7.852020,                    90.744240,      0.989624
                1565460000,           2019-08-10 18:00:00,           2019-08-10 20:00:00,     22.541479,          8.022507,                    92.714524,      0.991387
                1565463600,           2019-08-10 19:00:00,           2019-08-10 21:00:00,     22.549789,          8.096673,                    93.586498,      0.991385
                1565467200,           2019-08-10 20:00:00,           2019-08-10 22:00:00,     22.632880,          8.322617,                    96.350781,      0.991993
                1565470800,           2019-08-10 21:00:00,           2019-08-10 23:00:00,     22.765823,          8.594769,                    99.753857,      0.991786
                1565474400,           2019-08-10 22:00:00,           2019-08-11 00:00:00,     22.782441,          8.605110,                    99.905473,      0.993262
                1565478000,           2019-08-10 23:00:00,           2019-08-11 01:00:00,     22.848912,          8.496984,                    98.774939,      0.991032
                1565481600,           2019-08-11 00:00:00,           2019-08-11 02:00:00,     22.840603,          8.671747,                   100.790583,      0.993396
                1565485200,           2019-08-11 01:00:00,           2019-08-11 03:00:00,     22.674425,          8.405566,                    97.388199,      0.992548
                1565488800,           2019-08-11 02:00:00,           2019-08-11 04:00:00,     22.691043,          8.408285,                    97.450562,      0.991640
                1565492400,           2019-08-11 03:00:00,           2019-08-11 05:00:00,     22.790750,          8.498344,                    98.681521,      0.991854
                1565496000,           2019-08-11 04:00:00,           2019-08-11 06:00:00,     22.707661,          8.403701,                    97.428281,      0.992624
                1565499600,           2019-08-11 05:00:00,           2019-08-11 07:00:00,     22.774132,          8.614971,                   100.004144,      0.994202
                1565503200,           2019-08-11 06:00:00,           2019-08-11 08:00:00,     22.807367,          8.530824,                    99.089997,      0.990455
                1565506800,           2019-08-11 07:00:00,           2019-08-11 09:00:00,     22.782441,          8.627691,                   100.167639,      0.992782
                1565510400,           2019-08-11 08:00:00,           2019-08-11 10:00:00,     22.832294,          8.773449,                   101.956542,      0.991437
                1565514000,           2019-08-11 09:00:00,           2019-08-11 11:00:00,     22.998472,          8.904222,                   103.803371,      0.992785
                1565517600,           2019-08-11 10:00:00,           2019-08-11 12:00:00,     23.064944,          8.916364,                   104.076005,      0.991462
                1565521200,           2019-08-11 11:00:00,           2019-08-11 13:00:00,     23.164654,          8.958396,                   104.764248,      0.993661
                1565524800,           2019-08-11 12:00:00,           2019-08-11 14:00:00,     23.089872,          8.948516,                   104.500644,      0.992501
                1565528400,           2019-08-11 13:00:00,           2019-08-11 15:00:00,     23.239439,          9.008078,                   105.494354,      0.992842
                1565532000,           2019-08-11 14:00:00,           2019-08-11 16:00:00,     23.098181,          8.946102,                   104.488898,      0.992521
                1565535600,           2019-08-11 15:00:00,           2019-08-11 17:00:00,     23.023399,          8.904844,                   103.859711,      0.993825
                1565539200,           2019-08-11 16:00:00,           2019-08-11 18:00:00,     22.857221,          8.804851,                   102.369971,      0.991491
                1565542800,           2019-08-11 17:00:00,           2019-08-11 19:00:00,     23.064944,          8.900662,                   103.892724,      0.993430
                1565546400,           2019-08-11 18:00:00,           2019-08-11 20:00:00,     22.998472,          8.849529,                   103.165772,      0.993276
                1565550000,           2019-08-11 19:00:00,           2019-08-11 21:00:00,     23.023399,          8.819054,                   102.859118,      0.991867
                1565553600,           2019-08-11 20:00:00,           2019-08-11 22:00:00,     23.015090,          8.775051,                   102.329774,      0.992339
                1565557200,           2019-08-11 21:00:00,           2019-08-11 23:00:00,     22.882147,          8.629736,                   100.381534,      0.993491
                1565560800,           2019-08-11 22:00:00,           2019-08-12 00:00:00,     22.973545,          8.725454,                   101.671239,      0.994188
                1565564400,           2019-08-11 23:00:00,           2019-08-12 01:00:00,     22.956927,          8.691999,                   101.249474,      0.992696
                1565568000,           2019-08-12 00:00:00,           2019-08-12 02:00:00,     22.932001,          8.752619,                   101.907376,      0.993608
                1565571600,           2019-08-12 01:00:00,           2019-08-12 03:00:00,     22.923692,          8.724334,                   101.562025,      0.992619
                1565575200,           2019-08-12 02:00:00,           2019-08-12 04:00:00,     22.898765,          8.731431,                   101.596529,      0.993531
                1565578800,           2019-08-12 03:00:00,           2019-08-12 05:00:00,     22.865530,          8.710325,                   101.286957,      0.992970
                1565582400,           2019-08-12 04:00:00,           2019-08-12 06:00:00,     22.840603,          8.671747,                   100.790583,      0.992913
                1565586000,           2019-08-12 05:00:00,           2019-08-12 07:00:00,     22.807367,          8.688774,                   100.924669,      0.992837
                1565589600,           2019-08-12 06:00:00,           2019-08-12 08:00:00,     22.807367,          8.696382,                   101.013040,      0.995250
                1565593200,           2019-08-12 07:00:00,           2019-08-12 09:00:00,     22.774132,          8.705840,                   101.058968,      0.993243
                1565596800,           2019-08-12 08:00:00,           2019-08-12 10:00:00,     22.790750,          8.754616,                   101.657313,      0.992798
                1565600400,           2019-08-12 09:00:00,           2019-08-12 11:00:00,     22.865530,          8.802464,                   102.358384,      0.991510
                1565604000,           2019-08-12 10:00:00,           2019-08-12 12:00:00,     22.915383,          8.826833,                   102.739026,      0.992596
                1565607600,           2019-08-12 11:00:00,           2019-08-12 13:00:00,     22.865530,          8.895772,                   103.443405,      0.993949
                1565611200,           2019-08-12 12:00:00,           2019-08-12 14:00:00,     22.857221,          8.851370,                   102.910827,      0.991975
                1565614800,           2019-08-12 13:00:00,           2019-08-12 15:00:00,     22.932001,          8.947128,                   104.172058,      0.993616
                1565618400,           2019-08-12 14:00:00,           2019-08-12 16:00:00,     22.981854,          8.972077,                   104.561438,      0.992747
                1565622000,           2019-08-12 15:00:00,           2019-08-12 17:00:00,     23.031708,          9.052958,                   105.603843,      0.992861
                1565625600,           2019-08-12 16:00:00,           2019-08-12 18:00:00,     23.040017,          9.114791,                   106.341883,      0.993877
                1565629200,           2019-08-12 17:00:00,           2019-08-12 19:00:00,     23.023399,          9.111644,                   106.271678,      0.992345
                1565632800,           2019-08-12 18:00:00,           2019-08-12 20:00:00,     22.998472,          9.062744,                   105.651384,      0.992785
                1565636400,           2019-08-12 19:00:00,           2019-08-12 21:00:00,     22.956927,          9.091058,                   105.897946,      0.993683
                1565640000,           2019-08-12 20:00:00,           2019-08-12 22:00:00,     22.907074,          9.065677,                   105.502375,      0.992576
                1565643600,           2019-08-12 21:00:00,           2019-08-12 23:00:00,     22.882147,          9.041055,                   105.166017,      0.993012
                1565647200,           2019-08-12 22:00:00,           2019-08-13 00:00:00,     22.840603,          9.005519,                   104.669972,      0.992423
                1565650800,           2019-08-12 23:00:00,           2019-08-13 01:00:00,     22.799059,          8.962294,                   104.085294,      0.992819
                1565654400,           2019-08-13 00:00:00,           2019-08-13 02:00:00,     22.757514,          8.927208,                   103.595871,      0.993702
                1565658000,           2019-08-13 01:00:00,           2019-08-13 03:00:00,     22.715969,          8.907965,                   103.290811,      0.993116
                1565661600,           2019-08-13 02:00:00,           2019-08-13 04:00:00,     22.682734,          8.847463,                   102.524322,      0.991579
                1565665200,           2019-08-13 03:00:00,           2019-08-13 05:00:00,     22.649498,          8.818349,                   102.122222,      0.991990
                1565668800,           2019-08-13 04:00:00,           2019-08-13 06:00:00,     22.616262,          8.766317,                   101.455320,      0.991917
                1565672400,           2019-08-13 05:00:00,           2019-08-13 07:00:00,     22.583025,          8.722309,                   100.881994,      0.991362
                1565676000,           2019-08-13 06:00:00,           2019-08-13 08:00:00,     22.566407,          8.757653,                   101.258653,      0.992768
                1565679600,           2019-08-13 07:00:00,           2019-08-13 09:00:00,     22.566407,          8.842417,                   102.238720,      0.993255
                1565683200,           2019-08-13 08:00:00,           2019-08-13 10:00:00,     22.641189,          8.882870,                   102.853118,      0.992457
                1565686800,           2019-08-13 09:00:00,           2019-08-13 11:00:00,     22.649498,          8.888251,                   102.931733,      0.992963
                1565690400,           2019-08-13 10:00:00,           2019-08-13 12:00:00,     22.682734,          8.925501,                   103.428626,      0.993529
                1565694000,           2019-08-13 11:00:00,           2019-08-13 13:00:00,     22.699352,          8.967842,                   103.952189,      0.993571
                1565697600,           2019-08-13 12:00:00,           2019-08-13 14:00:00,     22.691043,          8.970280,                   103.963987,      0.992572
                1565701200,           2019-08-13 13:00:00,           2019-08-13 15:00:00,     22.632880,          8.963696,                   103.772541,      0.993418
                1565704800,           2019-08-13 14:00:00,           2019-08-13 16:00:00,     22.632880,          8.955818,                   103.681337,      0.991461
                1565708400,           2019-08-13 15:00:00,           2019-08-13 17:00:00,     22.641189,          9.016621,                   104.401796,      0.993441
                1565712000,           2019-08-13 16:00:00,           2019-08-13 18:00:00,     22.624571,          9.021531,                   104.425543,      0.993404
                1565715600,           2019-08-13 17:00:00,           2019-08-13 19:00:00,     22.574716,          8.996613,                   104.038084,      0.992797
                1565719200,           2019-08-13 18:00:00,           2019-08-13 20:00:00,     22.533170,          8.930067,                   103.186637,      0.993185
                1565722800,           2019-08-13 19:00:00,           2019-08-13 21:00:00,     22.491624,          8.833158,                   101.985859,      0.992600
                1565726400,           2019-08-13 20:00:00,           2019-08-13 22:00:00,     22.441767,          8.770579,                   101.166840,      0.993928
                1565730000,           2019-08-13 21:00:00,           2019-08-13 23:00:00,     22.408529,          8.780185,                   101.213254,      0.992890
                1565733600,           2019-08-13 22:00:00,           2019-08-14 00:00:00,     22.358671,          8.710544,                   100.314665,      0.990859
                1565737200,           2019-08-13 23:00:00,           2019-08-14 01:00:00,     22.300502,          8.621459,                    99.178114,      0.992164
                1565740800,           2019-08-14 00:00:00,           2019-08-14 02:00:00,     22.267262,          8.526523,                    98.023507,      0.990675
                1565744400,           2019-08-14 01:00:00,           2019-08-14 03:00:00,     22.225711,          8.523445,                    97.910037,      0.993413
                1565748000,           2019-08-14 02:00:00,           2019-08-14 04:00:00,     22.150917,          8.485508,                    97.334351,      0.992772
                1565751600,           2019-08-14 03:00:00,           2019-08-14 05:00:00,     22.125984,          8.433879,                    96.695789,      0.992248
                1565755200,           2019-08-14 04:00:00,           2019-08-14 06:00:00,     22.076118,          8.396851,                    96.178992,      0.992138
                1565758800,           2019-08-14 05:00:00,           2019-08-14 07:00:00,     22.067807,          8.377416,                    95.941040,      0.992120
                1565762400,           2019-08-14 06:00:00,           2019-08-14 08:00:00,     22.042874,          8.355439,                    95.643454,      0.990672
                1565766000,           2019-08-14 07:00:00,           2019-08-14 09:00:00,     22.051185,          8.345918,                    95.549750,      0.992085
                1565769600,           2019-08-14 08:00:00,           2019-08-14 10:00:00,     22.084430,          8.365554,                    95.835831,      0.990762
                1565773200,           2019-08-14 09:00:00,           2019-08-14 11:00:00,     22.125984,          8.455817,                    96.947312,      0.991778
                1565776800,           2019-08-14 10:00:00,           2019-08-14 12:00:00,     22.242332,          8.496605,                    97.632857,      0.991566
                1565780400,           2019-08-14 11:00:00,           2019-08-14 13:00:00,     22.258952,          8.565996,                    98.461605,      0.991125
                1565784000,           2019-08-14 12:00:00,           2019-08-14 14:00:00,     22.234021,          8.617907,                    99.010924,      0.991064
                1565787600,           2019-08-14 13:00:00,           2019-08-14 15:00:00,     22.292192,          8.638855,                    99.362400,      0.992621
                1565791200,           2019-08-14 14:00:00,           2019-08-14 16:00:00,     22.300502,          8.659078,                    99.610869,      0.992163
                1565794800,           2019-08-14 15:00:00,           2019-08-14 17:00:00,     22.317122,          8.692120,                   100.022831,      0.992201
                1565798400,           2019-08-14 16:00:00,           2019-08-14 18:00:00,     22.317122,          8.714890,                   100.284852,      0.992679
                1565802000,           2019-08-14 17:00:00,           2019-08-14 19:00:00,     22.283882,          8.732077,                   100.418620,      0.993083
                1565805600,           2019-08-14 18:00:00,           2019-08-14 20:00:00,     22.250642,          8.787574,                   100.992426,      0.992051
                1565809200,           2019-08-14 19:00:00,           2019-08-14 21:00:00,     22.217401,          8.736037,                   100.336107,      0.991976
                1565812800,           2019-08-14 20:00:00,           2019-08-14 22:00:00,     22.200780,          8.748469,                   100.446838,      0.991938
                1565816400,           2019-08-14 21:00:00,           2019-08-14 23:00:00,     22.167538,          8.742841,                   100.318157,      0.991385
                1565820000,           2019-08-14 22:00:00,           2019-08-15 00:00:00,     22.117673,          8.749666,                   100.300313,      0.992706
                1565823600,           2019-08-14 23:00:00,           2019-08-15 01:00:00,     22.084430,          8.706070,                    99.736784,      0.991676
                1565827200,           2019-08-15 00:00:00,           2019-08-15 02:00:00,     22.017939,          8.634731,                    98.793038,      0.992475
                1565830800,           2019-08-15 01:00:00,           2019-08-15 03:00:00,     21.993005,          8.626893,                    98.655980,      0.991001
                1565834400,           2019-08-15 02:00:00,           2019-08-15 04:00:00,     21.943134,          8.559142,                    97.787180,      0.991365
                1565838000,           2019-08-15 03:00:00,           2019-08-15 05:00:00,     21.901573,          8.511811,                    97.168532,      0.991743
                1565841600,           2019-08-15 04:00:00,           2019-08-15 06:00:00,     21.860011,          8.457518,                    96.471349,      0.991653
                1565845200,           2019-08-15 05:00:00,           2019-08-15 07:00:00,     21.818448,          8.418205,                    95.945904,      0.990634
                1565848800,           2019-08-15 06:00:00,           2019-08-15 08:00:00,     21.810135,          8.442389,                    96.206092,      0.992939
                1565852400,           2019-08-15 07:00:00,           2019-08-15 09:00:00,     21.801822,          8.562409,                    97.558126,      0.991520
                1565856000,           2019-08-15 08:00:00,           2019-08-15 10:00:00,     21.843386,          8.498882,                    96.912067,      0.990680
                1565859600,           2019-08-15 09:00:00,           2019-08-15 11:00:00,     21.868324,          8.602857,                    98.144914,      0.991197
                1565863200,           2019-08-15 10:00:00,           2019-08-15 12:00:00,     21.876636,          8.585571,                    97.963419,      0.991686
                1565866800,           2019-08-15 11:00:00,           2019-08-15 13:00:00,     21.860011,          8.553195,                    97.562696,      0.991180
                1565870400,           2019-08-15 12:00:00,           2019-08-15 14:00:00,     21.860011,          8.605243,                    98.156386,      0.991649
                1565874000,           2019-08-15 13:00:00,           2019-08-15 15:00:00,     21.835073,          8.604942,                    98.105715,      0.991593
                1565877600,           2019-08-15 14:00:00,           2019-08-15 16:00:00,     21.835073,          8.560317,                    97.596941,      0.991594
                1565881200,           2019-08-15 15:00:00,           2019-08-15 17:00:00,     21.851699,          8.555568,                    97.574109,      0.990224
                1565884800,           2019-08-15 16:00:00,           2019-08-15 18:00:00,     21.843386,          8.587653,                    97.924316,      0.992082
                1565888400,           2019-08-15 17:00:00,           2019-08-15 19:00:00,     21.801822,          8.569827,                    97.642645,      0.992927
                1565892000,           2019-08-15 18:00:00,           2019-08-15 20:00:00,     21.785195,          8.559752,                    97.496530,      0.991483
                1565895600,           2019-08-15 19:00:00,           2019-08-15 21:00:00,     21.768569,          8.505431,                    96.846687,      0.990981
                1565899200,           2019-08-15 20:00:00,           2019-08-15 22:00:00,     21.735315,          8.427085,                    95.892939,      0.989987
                1565902800,           2019-08-15 21:00:00,           2019-08-15 23:00:00,     21.710374,          8.455997,                    96.175529,      0.992716
                1565906400,           2019-08-15 22:00:00,           2019-08-16 00:00:00,     21.668804,          8.337383,                    94.750209,      0.992162
                1565910000,           2019-08-15 23:00:00,           2019-08-16 01:00:00,     21.627232,          4.514286,                    51.261335,      0.957582
                1565913600,           2019-08-16 00:00:00,           2019-08-16 02:00:00,     21.577343,          7.849540,                    89.048217,      0.991140
                1565917200,           2019-08-16 01:00:00,           2019-08-16 03:00:00,     21.560712,          8.189868,                    92.879079,      0.991935
                1565920800,           2019-08-16 02:00:00,           2019-08-16 04:00:00,     21.535766,          8.217870,                    93.151568,      0.992334
                1565924400,           2019-08-16 03:00:00,           2019-08-16 05:00:00,     21.494188,          8.173128,                    92.569699,      0.990883
                1565928000,           2019-08-16 04:00:00,           2019-08-16 06:00:00,     21.477555,          8.149736,                    92.274961,      0.991305
                1565931600,           2019-08-16 05:00:00,           2019-08-16 07:00:00,     21.477555,          8.149736,                    92.274961,      0.991758
                1565935200,           2019-08-16 06:00:00,           2019-08-16 08:00:00,     21.477555,          8.156720,                    92.354037,      0.991757
                1565938800,           2019-08-16 07:00:00,           2019-08-16 09:00:00,     21.494188,          8.124269,                    92.016317,      0.990892
                1565942400,           2019-08-16 08:00:00,           2019-08-16 10:00:00,     21.502503,          8.073486,                    91.455901,      0.991823
                1565946000,           2019-08-16 09:00:00,           2019-08-16 11:00:00,     21.527451,          8.149993,                    92.367267,      0.990959
                1565949600,           2019-08-16 10:00:00,           2019-08-16 12:00:00,     21.544082,          8.034650,                    91.089415,      0.991469
                1565953200,           2019-08-16 11:00:00,           2019-08-16 13:00:00,     21.593973,          8.208833,                    93.154196,      0.990181
                1565956800,           2019-08-16 12:00:00,           2019-08-16 14:00:00,     21.585658,          8.389540,                    95.189526,      0.991053
                1565960400,           2019-08-16 13:00:00,           2019-08-16 15:00:00,     21.585658,          8.447590,                    95.848174,      0.991976
                1565964000,           2019-08-16 14:00:00,           2019-08-16 16:00:00,     21.618917,          8.540783,                    96.968031,      0.992983
                1565967600,           2019-08-16 15:00:00,           2019-08-16 17:00:00,     21.652175,          8.575646,                    97.426580,      0.991189
                1565971200,           2019-08-16 16:00:00,           2019-08-16 18:00:00,     21.677118,          8.635517,                    98.154147,      0.991713
                1565974800,           2019-08-16 17:00:00,           2019-08-16 19:00:00,     21.702060,          8.628310,                    98.119574,      0.991298
                1565978400,           2019-08-16 18:00:00,           2019-08-16 20:00:00,     21.668804,          8.652906,                    98.335970,      0.992635
                1565982000,           2019-08-16 19:00:00,           2019-08-16 21:00:00,     21.618917,          8.577789,                    97.388180,      0.992518
                1565985600,           2019-08-16 20:00:00,           2019-08-16 22:00:00,     21.585658,          8.572525,                    97.265713,      0.992444
                1565989200,           2019-08-16 21:00:00,           2019-08-16 23:00:00,     21.535766,          8.542486,                    96.831170,      0.992797
                1565992800,           2019-08-16 22:00:00,           2019-08-17 00:00:00,     21.519135,          8.510440,                    96.436803,      0.991364
                1565996400,           2019-08-16 23:00:00,           2019-08-17 01:00:00,     21.494188,          8.459007,                    95.807594,      0.990386
                1566000000,           2019-08-17 00:00:00,           2019-08-17 02:00:00,     21.460923,          8.490419,                    96.101288,      0.990774
                1566003600,           2019-08-17 01:00:00,           2019-08-17 03:00:00,     21.444290,          8.436803,                    95.463577,      0.990742
                1566007200,           2019-08-17 02:00:00,           2019-08-17 04:00:00,     21.402706,          8.463206,                    95.684988,      0.992035
                1566010800,           2019-08-17 03:00:00,           2019-08-17 05:00:00,     21.369438,          8.392862,                    94.828327,      0.990124
                1566014400,           2019-08-17 04:00:00,           2019-08-17 06:00:00,     21.336167,          8.359070,                    94.385419,      0.991890
                1566018000,           2019-08-17 05:00:00,           2019-08-17 07:00:00,     21.302896,          8.339773,                    94.106576,      0.990446
                1566021600,           2019-08-17 06:00:00,           2019-08-17 08:00:00,     21.277941,          8.318205,                    93.817606,      0.991309
                1566025200,           2019-08-17 07:00:00,           2019-08-17 09:00:00,     21.261303,          8.351517,                    94.162800,      0.991728
                1566028800,           2019-08-17 08:00:00,           2019-08-17 10:00:00,     21.261303,          8.273069,                    93.278304,      0.989911
                1566032400,           2019-08-17 09:00:00,           2019-08-17 11:00:00,     21.269622,          8.377901,                    94.475585,      0.991287
                1566036000,           2019-08-17 10:00:00,           2019-08-17 12:00:00,     21.286259,          8.301605,                    93.645548,      0.990415
                1566039600,           2019-08-17 11:00:00,           2019-08-17 13:00:00,     21.327850,          8.397434,                    94.803258,      0.991872
                1566043200,           2019-08-17 12:00:00,           2019-08-17 14:00:00,     21.369438,          8.458125,                    95.565713,      0.990116
                1566046800,           2019-08-17 13:00:00,           2019-08-17 15:00:00,     21.419340,          8.531709,                    96.490669,      0.990681
                1566050400,           2019-08-17 14:00:00,           2019-08-17 16:00:00,     21.402706,          8.441365,                    95.438054,      0.991112
                1566054000,           2019-08-17 15:00:00,           2019-08-17 17:00:00,     21.386072,          8.359350,                    94.480238,      0.990164
                1566057600,           2019-08-17 16:00:00,           2019-08-17 18:00:00,     21.369438,          8.292511,                    93.694492,      0.991052
                1566061200,           2019-08-17 17:00:00,           2019-08-17 19:00:00,     21.344485,          8.306632,                    93.808501,      0.990540
                1566064800,           2019-08-17 18:00:00,           2019-08-17 20:00:00,     21.286259,          8.223690,                    92.766635,      0.990881
                1566068400,           2019-08-17 19:00:00,           2019-08-17 21:00:00,     21.244666,          8.081793,                    91.092151,      0.990817
                1566072000,           2019-08-17 20:00:00,           2019-08-17 22:00:00,     21.211389,          8.049597,                    90.670439,      0.992545
                1566075600,           2019-08-17 21:00:00,           2019-08-17 23:00:00,     21.203070,          7.976721,                    89.834995,      0.990307
                1566079200,           2019-08-17 22:00:00,           2019-08-18 00:00:00,     21.186431,          7.954092,                    89.551084,      0.992059
                1566082800,           2019-08-17 23:00:00,           2019-08-18 01:00:00,     21.178111,          7.936051,                    89.333473,      0.992044
                1566086400,           2019-08-18 00:00:00,           2019-08-18 02:00:00,     21.111549,          7.954043,                    89.419779,      0.992344
                1566090000,           2019-08-18 01:00:00,           2019-08-18 03:00:00,     21.086586,          7.900114,                    88.770222,      0.991415
                1566093600,           2019-08-18 02:00:00,           2019-08-18 04:00:00,     21.086586,          8.167053,                    91.769702,      0.991816
                1566097200,           2019-08-18 03:00:00,           2019-08-18 05:00:00,     21.069944,          8.122979,                    91.244794,      0.990438
                1566100800,           2019-08-18 04:00:00,           2019-08-18 06:00:00,     21.044980,          8.081485,                    90.734422,      0.992632
                1566104400,           2019-08-18 05:00:00,           2019-08-18 07:00:00,     21.036658,          7.981153,                    89.593376,      0.992180
                1566108000,           2019-08-18 06:00:00,           2019-08-18 08:00:00,     21.028336,          7.983418,                    89.604223,      0.991717
                1566111600,           2019-08-18 07:00:00,           2019-08-18 09:00:00,     21.036658,          7.920302,                    88.910285,      0.990862
                1566115200,           2019-08-18 08:00:00,           2019-08-18 10:00:00,     21.036658,          7.940526,                    89.137312,      0.990856
                1566118800,           2019-08-18 09:00:00,           2019-08-18 11:00:00,     21.086586,          8.118379,                    91.222773,      0.990923
                1566122400,           2019-08-18 10:00:00,           2019-08-18 12:00:00,     21.069944,          8.095302,                    90.933900,      0.990892
                1566126000,           2019-08-18 11:00:00,           2019-08-18 13:00:00,     21.078265,          8.065449,                    90.613292,      0.992258
                1566129600,           2019-08-18 12:00:00,           2019-08-18 14:00:00,     21.211389,          8.336974,                    93.907445,      0.990707
                1566133200,           2019-08-18 13:00:00,           2019-08-18 15:00:00,     21.236347,          8.344238,                    94.034998,      0.991217
                1566136800,           2019-08-18 14:00:00,           2019-08-18 16:00:00,     21.286259,          8.294486,                    93.565243,      0.990416
                1566140400,           2019-08-18 15:00:00,           2019-08-18 17:00:00,     21.319532,          8.320782,                    93.922687,      0.991856
                1566144000,           2019-08-18 16:00:00,           2019-08-18 18:00:00,     21.311214,          7.988252,                    90.154584,      0.988743
                1566147600,           2019-08-18 17:00:00,           2019-08-18 19:00:00,     21.294577,          8.054366,                    90.871305,      0.991378
                1566151200,           2019-08-18 18:00:00,           2019-08-18 20:00:00,     21.327850,          8.198068,                    92.552506,      0.990974
                1566154800,           2019-08-18 19:00:00,           2019-08-18 21:00:00,     21.352803,          8.205197,                    92.677969,      0.990119
                1566158400,           2019-08-18 20:00:00,           2019-08-18 22:00:00,     21.336167,          8.125923,                    91.752868,      0.991456
                1566162000,           2019-08-18 21:00:00,           2019-08-18 23:00:00,     21.327850,          8.135165,                    91.842359,      0.990533
                1566165600,           2019-08-18 22:00:00,           2019-08-19 00:00:00,     21.311214,          8.125837,                    91.707354,      0.989146
                1566169200,           2019-08-18 23:00:00,           2019-08-19 01:00:00,     21.269622,          8.116452,                    91.527287,      0.991314
                1566172800,           2019-08-19 00:00:00,           2019-08-19 02:00:00,     21.236347,          8.202416,                    92.436742,      0.991230
                1566176400,           2019-08-19 01:00:00,           2019-08-19 03:00:00,     21.219709,          8.165025,                    91.985534,      0.991651
                1566180000,           2019-08-19 02:00:00,           2019-08-19 04:00:00,     21.203070,          8.107042,                    91.302689,      0.988925
                1566183600,           2019-08-19 03:00:00,           2019-08-19 05:00:00,     21.186431,          8.146346,                    91.715575,      0.991582
                1566187200,           2019-08-19 04:00:00,           2019-08-19 06:00:00,     21.178111,          7.976692,                    89.790955,      0.991591
                1566190800,           2019-08-19 05:00:00,           2019-08-19 07:00:00,     21.161471,          7.813349,                    87.923714,      0.992036
                1566194400,           2019-08-19 06:00:00,           2019-08-19 08:00:00,     21.161471,          7.967624,                    89.659772,      0.992003
                1566198000,           2019-08-19 07:00:00,           2019-08-19 09:00:00,     21.161471,          8.015275,                    90.195990,      0.990209
                1566201600,           2019-08-19 08:00:00,           2019-08-19 10:00:00,     21.153151,          7.593699,                    85.438120,      0.990352
                1566205200,           2019-08-19 09:00:00,           2019-08-19 11:00:00,     21.203070,          7.742950,                    87.202232,      0.989949
                1566208800,           2019-08-19 10:00:00,           2019-08-19 12:00:00,     21.236347,          7.954151,                    89.638931,      0.989938
                1566212400,           2019-08-19 11:00:00,           2019-08-19 13:00:00,     21.261303,          7.994961,                    90.142655,      0.988637
                1566216000,           2019-08-19 12:00:00,           2019-08-19 14:00:00,     21.294577,          8.349287,                    94.198676,      0.991800
                1566219600,           2019-08-19 13:00:00,           2019-08-19 15:00:00,     21.294577,          8.356461,                    94.279614,      0.991342
                1566223200,           2019-08-19 14:00:00,           2019-08-19 16:00:00,     21.344485,          8.349544,                    94.293115,      0.990534
