MiniDOT Logger Concatenated Data File
Sensor:             6881-1320
Concatenation Date: 2020Jun10 11:34:13 MESZ

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mitteleuropäische Zeit,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1565434800,           2019-08-10 11:00:00,           2019-08-10 13:00:00,     19.241179,          4.489994,                    48.640218,      0.991138
                1565438400,           2019-08-10 12:00:00,           2019-08-10 14:00:00,     19.283035,          4.432283,                    48.055458,      0.991643
                1565442000,           2019-08-10 13:00:00,           2019-08-10 15:00:00,     18.545364,          3.562148,                    38.049544,      0.991493
                1565445600,           2019-08-10 14:00:00,           2019-08-10 16:00:00,     17.956852,          2.877002,                    30.363617,      0.991613
                1565449200,           2019-08-10 15:00:00,           2019-08-10 17:00:00,     17.982110,          2.378781,                    25.118463,      0.991634
                1565452800,           2019-08-10 16:00:00,           2019-08-10 18:00:00,     17.704090,          2.235203,                    23.467726,      0.992356
                1565456400,           2019-08-10 17:00:00,           2019-08-10 19:00:00,     17.391854,          2.120136,                    22.116365,      0.991853
                1565460000,           2019-08-10 18:00:00,           2019-08-10 20:00:00,     17.720951,          2.194103,                    23.044222,      0.992344
                1565463600,           2019-08-10 19:00:00,           2019-08-10 21:00:00,     18.948001,          2.723788,                    29.332974,      0.993525
                1565467200,           2019-08-10 20:00:00,           2019-08-10 22:00:00,     18.444594,          2.017248,                    21.503336,      0.992860
                1565470800,           2019-08-10 21:00:00,           2019-08-10 23:00:00,     19.584223,          3.740013,                    40.795386,      0.993141
                1565474400,           2019-08-10 22:00:00,           2019-08-11 00:00:00,     20.611311,          5.048579,                    56.202611,      0.993245
                1565478000,           2019-08-10 23:00:00,           2019-08-11 01:00:00,     19.734707,          3.592982,                    39.309600,      0.992559
                1565481600,           2019-08-11 00:00:00,           2019-08-11 02:00:00,     19.483861,          3.385185,                    36.850876,      0.992698
                1565485200,           2019-08-11 01:00:00,           2019-08-11 03:00:00,     19.651113,          3.431981,                    37.485522,      0.993367
                1565488800,           2019-08-11 02:00:00,           2019-08-11 04:00:00,     20.235853,          3.843843,                    42.475134,      0.992951
                1565492400,           2019-08-11 03:00:00,           2019-08-11 05:00:00,     20.694707,          4.521629,                    50.419031,      0.993994
                1565496000,           2019-08-11 04:00:00,           2019-08-11 06:00:00,     21.053174,          5.051808,                    56.727976,      0.993093
                1565499600,           2019-08-11 05:00:00,           2019-08-11 07:00:00,     21.444781,          5.830134,                    65.969391,      0.994699
                1565503200,           2019-08-11 06:00:00,           2019-08-11 08:00:00,     21.469772,          5.952276,                    67.384152,      0.994429
                1565506800,           2019-08-11 07:00:00,           2019-08-11 09:00:00,     21.603045,          6.142722,                    69.720133,      0.994369
                1565510400,           2019-08-11 08:00:00,           2019-08-11 10:00:00,     21.519751,          5.982480,                    67.791811,      0.994511
                1565514000,           2019-08-11 09:00:00,           2019-08-11 11:00:00,     21.544740,          6.426116,                    72.854277,      0.995140
                1565517600,           2019-08-11 10:00:00,           2019-08-11 12:00:00,     21.686334,          6.670811,                    75.836172,      0.994325
                1565521200,           2019-08-11 11:00:00,           2019-08-11 13:00:00,     21.561399,          6.279909,                    71.219699,      0.992687
                1565524800,           2019-08-11 12:00:00,           2019-08-11 14:00:00,     21.519751,          6.246385,                    70.782310,      0.994237
                1565528400,           2019-08-11 13:00:00,           2019-08-11 15:00:00,     21.044840,          5.508822,                    61.849822,      0.992210
                1565532000,           2019-08-11 14:00:00,           2019-08-11 16:00:00,     21.036505,          5.597219,                    62.832055,      0.992993
                1565535600,           2019-08-11 15:00:00,           2019-08-11 17:00:00,     20.327660,          4.830478,                    53.474645,      0.993557
                1565539200,           2019-08-11 16:00:00,           2019-08-11 18:00:00,     20.160723,          4.451997,                    49.122189,      0.990643
                1565542800,           2019-08-11 17:00:00,           2019-08-11 19:00:00,     20.144025,          4.610836,                    50.857942,      0.992954
                1565546400,           2019-08-11 18:00:00,           2019-08-11 20:00:00,     19.818279,          4.257586,                    46.658497,      0.992567
                1565550000,           2019-08-11 19:00:00,           2019-08-11 21:00:00,     20.561267,          4.833522,                    53.755535,      0.992083
                1565553600,           2019-08-11 20:00:00,           2019-08-11 22:00:00,     21.161509,          5.644458,                    63.517203,      0.992843
                1565557200,           2019-08-11 21:00:00,           2019-08-11 23:00:00,     21.303156,          5.851315,                    66.026978,      0.994173
                1565560800,           2019-08-11 22:00:00,           2019-08-12 00:00:00,     20.778091,          5.227802,                    58.388848,      0.992180
                1565564400,           2019-08-11 23:00:00,           2019-08-12 01:00:00,     21.453111,          6.019883,                    68.127468,      0.993005
                1565568000,           2019-08-12 00:00:00,           2019-08-12 02:00:00,     21.603045,          6.377086,                    72.380173,      0.993815
                1565571600,           2019-08-12 01:00:00,           2019-08-12 03:00:00,     21.628032,          6.335051,                    71.937888,      0.993589
                1565575200,           2019-08-12 02:00:00,           2019-08-12 04:00:00,     21.719648,          6.482459,                    73.742431,      0.993984
                1565578800,           2019-08-12 03:00:00,           2019-08-12 05:00:00,     21.761289,          6.539314,                    74.449113,      0.994422
                1565582400,           2019-08-12 04:00:00,           2019-08-12 06:00:00,     21.678005,          6.378118,                    72.497046,      0.995288
                1565586000,           2019-08-12 05:00:00,           2019-08-12 07:00:00,     21.461442,          5.978542,                    67.670556,      0.993936
                1565589600,           2019-08-12 06:00:00,           2019-08-12 08:00:00,     21.794602,          6.521630,                    74.295595,      0.993747
                1565593200,           2019-08-12 07:00:00,           2019-08-12 09:00:00,     21.886208,          6.623941,                    75.594711,      0.993438
                1565596800,           2019-08-12 08:00:00,           2019-08-12 10:00:00,     21.969484,          6.861245,                    78.428724,      0.994127
                1565600400,           2019-08-12 09:00:00,           2019-08-12 11:00:00,     21.861225,          6.645758,                    75.807141,      0.992893
                1565604000,           2019-08-12 10:00:00,           2019-08-12 12:00:00,     21.994466,          6.931401,                    79.268794,      0.994949
                1565607600,           2019-08-12 11:00:00,           2019-08-12 13:00:00,     22.094392,          7.123273,                    81.619889,      0.993277
                1565611200,           2019-08-12 12:00:00,           2019-08-12 14:00:00,     22.252605,          7.389534,                    84.928454,      0.994767
                1565614800,           2019-08-12 13:00:00,           2019-08-12 15:00:00,     22.269258,          7.603026,                    87.410050,      0.994112
                1565618400,           2019-08-12 14:00:00,           2019-08-12 16:00:00,     22.127700,          7.292988,                    83.618047,      0.994015
                1565622000,           2019-08-12 15:00:00,           2019-08-12 17:00:00,     21.702991,          6.633930,                    75.441206,      0.993206
                1565625600,           2019-08-12 16:00:00,           2019-08-12 18:00:00,     21.777946,          6.855843,                    78.077879,      0.994317
                1565629200,           2019-08-12 17:00:00,           2019-08-12 19:00:00,     21.794602,          6.789253,                    77.344404,      0.993227
                1565632800,           2019-08-12 18:00:00,           2019-08-12 20:00:00,     21.653019,          6.425822,                    73.003957,      0.994694
                1565636400,           2019-08-12 19:00:00,           2019-08-12 21:00:00,     21.902864,          6.956946,                    79.420592,      0.995015
                1565640000,           2019-08-12 20:00:00,           2019-08-12 22:00:00,     22.119373,          7.528141,                    86.300389,      0.994565
                1565643600,           2019-08-12 21:00:00,           2019-08-12 23:00:00,     22.152681,          7.494814,                    85.973353,      0.994279
                1565647200,           2019-08-12 22:00:00,           2019-08-13 00:00:00,     22.102719,          7.404801,                    84.859280,      0.994216
                1565650800,           2019-08-12 23:00:00,           2019-08-13 01:00:00,     22.111046,          7.396606,                    84.778937,      0.994698
                1565654400,           2019-08-13 00:00:00,           2019-08-13 02:00:00,     22.094392,          7.294290,                    83.579436,      0.994334
                1565658000,           2019-08-13 01:00:00,           2019-08-13 03:00:00,     22.077738,          7.187514,                    82.329601,      0.993555
                1565661600,           2019-08-13 02:00:00,           2019-08-13 04:00:00,     22.061084,          7.289411,                    83.470036,      0.994661
                1565665200,           2019-08-13 03:00:00,           2019-08-13 05:00:00,     22.011120,          7.177968,                    82.114911,      0.994638
                1565668800,           2019-08-13 04:00:00,           2019-08-13 06:00:00,     21.994466,          7.133217,                    81.576799,      0.994643
                1565672400,           2019-08-13 05:00:00,           2019-08-13 07:00:00,     21.969484,          7.048818,                    80.572812,      0.994250
                1565676000,           2019-08-13 06:00:00,           2019-08-13 08:00:00,     22.177662,          7.546749,                    86.610655,      0.995644
                1565679600,           2019-08-13 07:00:00,           2019-08-13 09:00:00,     21.461442,          6.159766,                    69.721814,      0.994251
                1565683200,           2019-08-13 08:00:00,           2019-08-13 10:00:00,     20.886471,          4.914621,                    55.007743,      0.992576
                1565686800,           2019-08-13 09:00:00,           2019-08-13 11:00:00,     20.486192,          4.290534,                    47.646209,      0.993013
                1565690400,           2019-08-13 10:00:00,           2019-08-13 12:00:00,     20.185767,          4.052903,                    44.740885,      0.992519
                1565694000,           2019-08-13 11:00:00,           2019-08-13 13:00:00,     20.102278,          4.131707,                    45.535392,      0.992957
                1565697600,           2019-08-13 12:00:00,           2019-08-13 14:00:00,     19.818279,          4.018544,                    44.038858,      0.992913
                1565701200,           2019-08-13 13:00:00,           2019-08-13 15:00:00,     19.375097,          2.787061,                    30.273646,      0.985020
                1565704800,           2019-08-13 14:00:00,           2019-08-13 16:00:00,     19.600947,          3.753505,                    40.956251,      0.993038
                1565708400,           2019-08-13 15:00:00,           2019-08-13 17:00:00,     19.759780,          3.895191,                    42.637288,      0.992301
                1565712000,           2019-08-13 16:00:00,           2019-08-13 18:00:00,     20.269239,          4.098965,                    45.324213,      0.993318
                1565715600,           2019-08-13 17:00:00,           2019-08-13 19:00:00,     20.486192,          4.368906,                    48.516527,      0.992770
                1565719200,           2019-08-13 18:00:00,           2019-08-13 20:00:00,     20.969828,          4.978625,                    55.815144,      0.994287
                1565722800,           2019-08-13 19:00:00,           2019-08-13 21:00:00,     20.436135,          4.293979,                    47.637407,      0.993192
                1565726400,           2019-08-13 20:00:00,           2019-08-13 22:00:00,     20.853125,          4.815971,                    53.868370,      0.993015
                1565730000,           2019-08-13 21:00:00,           2019-08-13 23:00:00,     21.011502,          5.079324,                    56.990515,      0.995014
                1565733600,           2019-08-13 22:00:00,           2019-08-14 00:00:00,     20.803103,          4.690921,                    52.418193,      0.993241
                1565737200,           2019-08-13 23:00:00,           2019-08-14 01:00:00,     21.119844,          5.256877,                    59.107666,      0.994564
                1565740800,           2019-08-14 00:00:00,           2019-08-14 02:00:00,     21.236502,          5.753234,                    64.835996,      0.993101
                1565744400,           2019-08-14 01:00:00,           2019-08-14 03:00:00,     20.828115,          4.776503,                    53.400713,      0.992813
                1565748000,           2019-08-14 02:00:00,           2019-08-14 04:00:00,     21.328151,          5.755617,                    64.978711,      0.993774
                1565751600,           2019-08-14 03:00:00,           2019-08-14 05:00:00,     21.311488,          5.498663,                    62.057672,      0.993839
                1565755200,           2019-08-14 04:00:00,           2019-08-14 06:00:00,     20.994833,          5.094557,                    57.142799,      0.993803
                1565758800,           2019-08-14 05:00:00,           2019-08-14 07:00:00,     20.886471,          4.814789,                    53.890356,      0.994182
                1565762400,           2019-08-14 06:00:00,           2019-08-14 08:00:00,     21.061508,          5.038042,                    56.582608,      0.994634
                1565766000,           2019-08-14 07:00:00,           2019-08-14 09:00:00,     21.194840,          5.218601,                    58.763215,      0.994221
                1565769600,           2019-08-14 08:00:00,           2019-08-14 10:00:00,     21.261498,          5.293972,                    59.689410,      0.993738
                1565773200,           2019-08-14 09:00:00,           2019-08-14 11:00:00,     21.278162,          5.334896,                    60.170352,      0.994739
                1565776800,           2019-08-14 10:00:00,           2019-08-14 12:00:00,     21.528081,          5.990841,                    67.897527,      0.993728
                1565780400,           2019-08-14 11:00:00,           2019-08-14 13:00:00,     21.511421,          7.101901,                    80.463775,      0.993004
                1565784000,           2019-08-14 12:00:00,           2019-08-14 14:00:00,     21.403129,          6.574338,                    74.330062,      0.993542
                1565787600,           2019-08-14 13:00:00,           2019-08-14 15:00:00,     21.303156,          6.124038,                    69.104418,      0.994211
                1565791200,           2019-08-14 14:00:00,           2019-08-14 16:00:00,     21.011502,          4.887031,                    54.832969,      0.994161
                1565794800,           2019-08-14 15:00:00,           2019-08-14 17:00:00,     21.211505,          5.475298,                    61.673745,      0.993610
                1565798400,           2019-08-14 16:00:00,           2019-08-14 18:00:00,     21.311488,          5.787255,                    65.314708,      0.994394
                1565802000,           2019-08-14 17:00:00,           2019-08-14 19:00:00,     21.461442,          6.283889,                    71.126750,      0.993551
                1565805600,           2019-08-14 18:00:00,           2019-08-14 20:00:00,     21.594716,          6.437528,                    73.054401,      0.993654
                1565809200,           2019-08-14 19:00:00,           2019-08-14 21:00:00,     21.578057,          6.582281,                    74.672974,      0.994947
                1565812800,           2019-08-14 20:00:00,           2019-08-14 22:00:00,     21.328151,          5.727166,                    64.657511,      0.993865
                1565816400,           2019-08-14 21:00:00,           2019-08-14 23:00:00,     21.203173,          5.517494,                    62.138947,      0.993427
                1565820000,           2019-08-14 22:00:00,           2019-08-15 00:00:00,     21.261498,          5.701428,                    64.283467,      0.994118
                1565823600,           2019-08-14 23:00:00,           2019-08-15 01:00:00,     21.361475,          5.889092,                    66.528708,      0.993863
                1565827200,           2019-08-15 00:00:00,           2019-08-15 02:00:00,     21.436451,          6.088316,                    68.879637,      0.993952
                1565830800,           2019-08-15 01:00:00,           2019-08-15 03:00:00,     21.528081,          6.732004,                    76.297539,      0.993670
                1565834400,           2019-08-15 02:00:00,           2019-08-15 04:00:00,     21.777946,          7.608135,                    86.645368,      0.994599
                1565838000,           2019-08-15 03:00:00,           2019-08-15 05:00:00,     21.794602,          7.984415,                    90.959907,      0.993372
                1565841600,           2019-08-15 04:00:00,           2019-08-15 06:00:00,     21.836242,          8.383381,                    95.581835,      0.994566
                1565845200,           2019-08-15 05:00:00,           2019-08-15 07:00:00,     21.802930,          8.363022,                    95.288396,      0.993526
                1565848800,           2019-08-15 06:00:00,           2019-08-15 08:00:00,     21.777946,          8.304567,                    94.576696,      0.995351
                1565852400,           2019-08-15 07:00:00,           2019-08-15 09:00:00,     21.777946,          8.479100,                    96.564367,      0.993345
                1565856000,           2019-08-15 08:00:00,           2019-08-15 10:00:00,     21.777946,          8.297387,                    94.494926,      0.992560
                1565859600,           2019-08-15 09:00:00,           2019-08-15 11:00:00,     21.761289,          8.110450,                    92.336261,      0.993134
                1565863200,           2019-08-15 10:00:00,           2019-08-15 12:00:00,     21.361475,          5.855090,                    66.144589,      0.993575
                1565866800,           2019-08-15 11:00:00,           2019-08-15 13:00:00,     21.536410,          6.629562,                    75.148647,      0.993061
                1565870400,           2019-08-15 12:00:00,           2019-08-15 14:00:00,     21.378137,          5.803837,                    65.586835,      0.993398
                1565874000,           2019-08-15 13:00:00,           2019-08-15 15:00:00,     21.228170,          5.563340,                    62.685809,      0.993719
                1565877600,           2019-08-15 14:00:00,           2019-08-15 16:00:00,     21.003167,          4.876303,                    54.703682,      0.993479
                1565881200,           2019-08-15 15:00:00,           2019-08-15 17:00:00,     20.869798,          4.853078,                    54.301168,      0.993214
                1565884800,           2019-08-15 16:00:00,           2019-08-15 18:00:00,     20.944822,          5.521828,                    61.874679,      0.993355
                1565888400,           2019-08-15 17:00:00,           2019-08-15 19:00:00,     21.453111,          7.453830,                    84.355554,      0.993629
                1565892000,           2019-08-15 18:00:00,           2019-08-15 20:00:00,     21.011502,          6.211647,                    69.695291,      0.991843
                1565895600,           2019-08-15 19:00:00,           2019-08-15 21:00:00,     20.969828,          5.778163,                    64.778728,      0.993707
                1565899200,           2019-08-15 20:00:00,           2019-08-15 22:00:00,     20.844788,          5.173966,                    57.863214,      0.993716
                1565902800,           2019-08-15 21:00:00,           2019-08-15 23:00:00,     21.011502,          5.362473,                    60.167475,      0.992311
                1565906400,           2019-08-15 22:00:00,           2019-08-16 00:00:00,     21.103177,          5.673585,                    63.772322,      0.993321
                1565910000,           2019-08-15 23:00:00,           2019-08-16 01:00:00,     21.078176,          5.767824,                    64.799940,      0.993317
                1565913600,           2019-08-16 00:00:00,           2019-08-16 02:00:00,     21.486432,          7.816559,                    88.517835,      0.994252
                1565917200,           2019-08-16 01:00:00,           2019-08-16 03:00:00,     21.269830,          6.919059,                    78.024889,      0.994565
                1565920800,           2019-08-16 02:00:00,           2019-08-16 04:00:00,     21.153176,          6.549306,                    73.687496,      0.993158
                1565924400,           2019-08-16 03:00:00,           2019-08-16 05:00:00,     21.486432,          8.117171,                    91.922085,      0.992619
                1565928000,           2019-08-16 04:00:00,           2019-08-16 06:00:00,     21.461442,          8.095628,                    91.633654,      0.993008
                1565931600,           2019-08-16 05:00:00,           2019-08-16 07:00:00,     21.253166,          6.853305,                    77.258312,      0.992937
                1565935200,           2019-08-16 06:00:00,           2019-08-16 08:00:00,     20.753077,          4.061840,                    45.344053,      0.993553
                1565938800,           2019-08-16 07:00:00,           2019-08-16 09:00:00,     20.753077,          4.119202,                    45.984410,      0.993401
                1565942400,           2019-08-16 08:00:00,           2019-08-16 10:00:00,     20.919815,          4.731341,                    52.990949,      0.994745
                1565946000,           2019-08-16 09:00:00,           2019-08-16 11:00:00,     20.928151,          5.653712,                    63.331828,      0.992836
                1565949600,           2019-08-16 10:00:00,           2019-08-16 12:00:00,     21.103177,          7.884418,                    88.622563,      0.992400
                1565953200,           2019-08-16 11:00:00,           2019-08-16 13:00:00,     21.219838,          8.150334,                    91.820259,      0.993485
                1565956800,           2019-08-16 12:00:00,           2019-08-16 14:00:00,     21.178175,          7.859029,                    88.466573,      0.993132
                1565960400,           2019-08-16 13:00:00,           2019-08-16 15:00:00,     21.186508,          7.484780,                    84.267465,      0.992667
                1565964000,           2019-08-16 14:00:00,           2019-08-16 16:00:00,     21.186508,          7.459430,                    83.982062,      0.993133
                1565967600,           2019-08-16 15:00:00,           2019-08-16 17:00:00,     20.944822,          6.071894,                    68.038427,      0.991994
                1565971200,           2019-08-16 16:00:00,           2019-08-16 18:00:00,     20.953157,          5.724255,                    64.153435,      0.992678
                1565974800,           2019-08-16 17:00:00,           2019-08-16 19:00:00,     21.169842,          7.130335,                    80.250853,      0.993918
                1565978400,           2019-08-16 18:00:00,           2019-08-16 20:00:00,     21.303156,          8.018046,                    90.476644,      0.992522
                1565982000,           2019-08-16 19:00:00,           2019-08-16 21:00:00,     21.261498,          7.718903,                    87.030450,      0.993112
                1565985600,           2019-08-16 20:00:00,           2019-08-16 22:00:00,     21.278162,          7.807565,                    88.058687,      0.993975
                1565989200,           2019-08-16 21:00:00,           2019-08-16 23:00:00,     21.386468,          8.191861,                    92.587932,      0.992203
                1565992800,           2019-08-16 22:00:00,           2019-08-17 00:00:00,     21.369806,          8.153925,                    92.129311,      0.992178
                1565996400,           2019-08-16 23:00:00,           2019-08-17 01:00:00,     21.403129,          8.194632,                    92.649253,      0.993178
                1566000000,           2019-08-17 00:00:00,           2019-08-17 02:00:00,     21.261498,          7.492486,                    84.477603,      0.992043
                1566003600,           2019-08-17 01:00:00,           2019-08-17 03:00:00,     21.386468,          8.227223,                    92.987609,      0.994013
                1566007200,           2019-08-17 02:00:00,           2019-08-17 04:00:00,     21.378137,          8.279195,                    93.559863,      0.993946
                1566010800,           2019-08-17 03:00:00,           2019-08-17 05:00:00,     21.361475,          8.305000,                    93.821071,      0.993406
                1566014400,           2019-08-17 04:00:00,           2019-08-17 06:00:00,     21.319819,          8.280086,                    93.463844,      0.992356
                1566018000,           2019-08-17 05:00:00,           2019-08-17 07:00:00,     21.261498,          8.146640,                    91.853174,      0.994090
                1566021600,           2019-08-17 06:00:00,           2019-08-17 08:00:00,     21.261498,          8.266740,                    93.207299,      0.993084
                1566025200,           2019-08-17 07:00:00,           2019-08-17 09:00:00,     21.244834,          8.256838,                    93.065437,      0.993493
                1566028800,           2019-08-17 08:00:00,           2019-08-17 10:00:00,     21.236502,          8.266127,                    93.155011,      0.992537
                1566032400,           2019-08-17 09:00:00,           2019-08-17 11:00:00,     21.244834,          8.299656,                    93.548052,      0.992079
                1566036000,           2019-08-17 10:00:00,           2019-08-17 12:00:00,     21.236502,          8.287530,                    93.396212,      0.993441
                1566039600,           2019-08-17 11:00:00,           2019-08-17 13:00:00,     21.236502,          8.273254,                    93.235329,      0.993912
                1566043200,           2019-08-17 12:00:00,           2019-08-17 14:00:00,     21.219838,          8.101459,                    91.269641,      0.993523
                1566046800,           2019-08-17 13:00:00,           2019-08-17 15:00:00,     21.178175,          7.243643,                    81.539370,      0.993798
                1566050400,           2019-08-17 14:00:00,           2019-08-17 16:00:00,     20.994833,          6.642987,                    74.510673,      0.992446
                1566054000,           2019-08-17 15:00:00,           2019-08-17 17:00:00,     20.828115,          5.799547,                    64.838218,      0.994341
                1566057600,           2019-08-17 16:00:00,           2019-08-17 18:00:00,     19.383465,          2.421190,                    26.303894,      0.993110
                1566061200,           2019-08-17 17:00:00,           2019-08-17 19:00:00,     18.662872,          1.972524,                    21.120144,      0.993353
                1566064800,           2019-08-17 18:00:00,           2019-08-17 20:00:00,     18.276539,          1.693807,                    17.993736,      0.992208
                1566068400,           2019-08-17 19:00:00,           2019-08-17 21:00:00,     18.654480,          1.986573,                    21.266945,      0.992674
                1566072000,           2019-08-17 20:00:00,           2019-08-17 22:00:00,     19.341624,          3.127388,                    33.947530,      0.992974
                1566075600,           2019-08-17 21:00:00,           2019-08-17 23:00:00,     20.736400,          6.862402,                    76.582838,      0.994089
                1566079200,           2019-08-17 22:00:00,           2019-08-18 00:00:00,     21.011502,          7.469141,                    83.804497,      0.991650
                1566082800,           2019-08-17 23:00:00,           2019-08-18 01:00:00,     20.986498,          7.257052,                    81.385027,      0.993123
                1566086400,           2019-08-18 00:00:00,           2019-08-18 02:00:00,     21.061508,          7.774453,                    87.315435,      0.993250
                1566090000,           2019-08-18 01:00:00,           2019-08-18 03:00:00,     20.919815,          7.144831,                    80.022001,      0.992620
                1566093600,           2019-08-18 02:00:00,           2019-08-18 04:00:00,     20.252546,          4.598256,                    50.828320,      0.991259
                1566097200,           2019-08-18 03:00:00,           2019-08-18 05:00:00,     20.185767,          4.533225,                    50.043265,      0.991853
                1566100800,           2019-08-18 04:00:00,           2019-08-18 06:00:00,     20.169071,          3.906952,                    43.115435,      0.992505
                1566104400,           2019-08-18 05:00:00,           2019-08-18 07:00:00,     20.853125,          7.238896,                    80.969658,      0.991840
                1566108000,           2019-08-18 06:00:00,           2019-08-18 08:00:00,     20.994833,          7.764392,                    87.088846,      0.993472
                1566111600,           2019-08-18 07:00:00,           2019-08-18 09:00:00,     21.011502,          7.714153,                    86.553556,      0.993576
                1566115200,           2019-08-18 08:00:00,           2019-08-18 10:00:00,     20.919815,          7.346535,                    82.281083,      0.992354
                1566118800,           2019-08-18 09:00:00,           2019-08-18 11:00:00,     20.986498,          7.839640,                    87.918525,      0.991150
                1566122400,           2019-08-18 10:00:00,           2019-08-18 12:00:00,     20.878135,          7.029050,                    78.661004,      0.992225
                1566126000,           2019-08-18 11:00:00,           2019-08-18 13:00:00,     20.853125,          7.076171,                    79.149520,      0.992071
                1566129600,           2019-08-18 12:00:00,           2019-08-18 14:00:00,     20.594630,          5.561180,                    61.888750,      0.992882
                1566133200,           2019-08-18 13:00:00,           2019-08-18 15:00:00,     20.244199,          4.098942,                    45.301506,      0.992597
                1566136800,           2019-08-18 14:00:00,           2019-08-18 16:00:00,     19.901831,          3.854355,                    42.309864,      0.992703
                1566140400,           2019-08-18 15:00:00,           2019-08-18 17:00:00,     18.906091,          1.781816,                    19.172454,      0.992010
                1566144000,           2019-08-18 16:00:00,           2019-08-18 18:00:00,     19.467131,          2.640148,                    28.730825,      0.994269
                1566147600,           2019-08-18 17:00:00,           2019-08-18 19:00:00,     20.210811,          5.018978,                    55.433089,      0.992242
                1566151200,           2019-08-18 18:00:00,           2019-08-18 20:00:00,     20.561267,          5.932131,                    65.973605,      0.991567
                1566154800,           2019-08-18 19:00:00,           2019-08-18 21:00:00,     20.636331,          6.569824,                    73.173672,      0.993032
                1566158400,           2019-08-18 20:00:00,           2019-08-18 22:00:00,     20.944822,          7.365558,                    82.534541,      0.991984
                1566162000,           2019-08-18 21:00:00,           2019-08-18 23:00:00,     20.978163,          7.521556,                    84.337583,      0.992344
                1566165600,           2019-08-18 22:00:00,           2019-08-19 00:00:00,     20.969828,          7.479031,                    83.847084,      0.992365
                1566169200,           2019-08-18 23:00:00,           2019-08-19 01:00:00,     20.903143,          7.338022,                    82.158906,      0.992308
                1566172800,           2019-08-19 00:00:00,           2019-08-19 02:00:00,     20.644671,          6.406090,                    71.361733,      0.992588
                1566176400,           2019-08-19 01:00:00,           2019-08-19 03:00:00,     20.819778,          6.719314,                    75.108818,      0.992543
                1566180000,           2019-08-19 02:00:00,           2019-08-19 04:00:00,     20.928151,          7.029669,                    78.745041,      0.991972
                1566183600,           2019-08-19 03:00:00,           2019-08-19 05:00:00,     20.769753,          6.602056,                    73.725700,      0.993410
                1566187200,           2019-08-19 04:00:00,           2019-08-19 06:00:00,     21.119844,          7.826597,                    88.001275,      0.992513
                1566190800,           2019-08-19 05:00:00,           2019-08-19 07:00:00,     21.144843,          7.941661,                    89.338621,      0.991593
                1566194400,           2019-08-19 06:00:00,           2019-08-19 08:00:00,     21.111510,          7.808640,                    87.785084,      0.992947
                1566198000,           2019-08-19 07:00:00,           2019-08-19 09:00:00,     20.944822,          6.845525,                    76.707326,      0.991495
                1566201600,           2019-08-19 08:00:00,           2019-08-19 10:00:00,     21.094843,          7.733224,                    86.908965,      0.992962
                1566205200,           2019-08-19 09:00:00,           2019-08-19 11:00:00,     21.086510,          7.728677,                    86.843729,      0.992937
                1566208800,           2019-08-19 10:00:00,           2019-08-19 12:00:00,     21.061508,          7.604288,                    85.404300,      0.991661
                1566212400,           2019-08-19 11:00:00,           2019-08-19 13:00:00,     20.944822,          7.008251,                    78.530748,      0.991641
