//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0188
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=481       
StartTime=2021/07/27 13:04:30
EndTime=2021/07/27 13:06:16
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2021/03/10
Ch1=-3.831851e-01,+1.127922e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.332465e+00,+1.069077e-03,-1.252241e-08,+2.876596e-13,-3.472084e-18,+2.511402e-23,+0.000000e+00,+0.000000e+00,
Ch4=-5.72848200e-01,2.197348000e00,-2.07220400e-01,5.839104000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.654597e+00,+7.041750e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.997533e+00,+1.378983e-02,+8.086082e-08,-6.134221e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.141224e+01,+2.110549e+06,-6.080616e+03,+1.064000e-02,+3.900000e-03,+6.760000e-05,+0.000000e+00,+1.000000e+00,
Ch9=-6.053177e+00,+1.066339e-03,-1.261943e-08,+2.927030e-13,-3.579377e-18,+2.588549e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070304000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=200735BA
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],DO [mg/l],Batt. [V],
2.100,22.742,0.196,0.3877,407.936,997.759,-2.250,4.75,4.75,4.02,124.45,10.704,8.38,
2.200,22.607,0.196,0.3872,408.719,997.791,-2.218,4.58,4.58,3.87,123.23,10.633,8.39,
2.300,22.510,0.196,0.3870,409.467,997.815,-2.196,4.34,4.34,4.08,121.95,10.540,8.36,
2.400,22.452,0.196,0.3867,409.673,997.829,-2.182,4.16,4.16,3.88,120.18,10.397,8.39,
2.500,22.399,0.196,0.3860,409.441,997.841,-2.170,4.00,4.00,3.69,118.40,10.252,8.39,
2.600,22.362,0.196,0.3856,409.369,997.850,-2.162,3.88,3.88,3.70,116.40,10.084,8.39,
2.700,22.332,0.196,0.3855,409.494,997.858,-2.154,3.77,3.77,3.62,114.40,9.917,8.38,
2.800,22.307,0.196,0.3853,409.603,997.864,-2.149,3.91,3.91,3.63,113.01,9.801,8.40,
2.900,22.280,0.196,0.3852,409.725,997.871,-2.142,3.86,3.86,3.62,111.91,9.710,8.39,
3.000,22.258,0.196,0.3851,409.801,997.876,-2.137,3.82,3.82,3.58,110.95,9.630,8.40,
3.100,22.233,0.196,0.3849,409.844,997.882,-2.132,3.86,3.86,3.66,109.98,9.552,8.39,
3.200,22.189,0.197,0.3848,410.115,997.893,-2.121,3.87,3.87,3.60,108.72,9.451,8.39,
3.300,22.158,0.197,0.3846,410.292,997.900,-2.114,3.85,3.85,3.51,107.61,9.359,8.39,
3.400,22.142,0.197,0.3845,410.340,997.904,-2.111,3.82,3.82,3.55,106.91,9.302,8.38,
3.500,22.097,0.197,0.3844,410.621,997.915,-2.100,3.72,3.72,3.56,105.61,9.196,8.39,
3.600,22.041,0.197,0.3843,411.009,997.929,-2.087,3.73,3.73,3.63,104.38,9.099,8.39,
3.700,21.981,0.197,0.3840,411.337,997.943,-2.074,3.65,3.65,3.63,102.80,8.970,8.39,
3.800,21.923,0.197,0.3839,411.830,997.957,-2.060,3.68,3.68,3.45,101.13,8.833,8.40,
3.900,21.870,0.198,0.3841,412.501,997.969,-2.048,3.73,3.73,3.60,99.72,8.723,8.39,
4.000,21.796,0.198,0.3843,413.408,997.987,-2.031,3.61,3.61,3.67,98.40,8.620,8.39,
4.100,21.708,0.198,0.3845,414.483,998.007,-2.011,3.55,3.55,3.53,96.63,8.478,8.40,
4.200,21.668,0.199,0.3847,415.113,998.017,-2.002,3.47,3.47,3.46,95.62,8.397,8.39,
4.300,21.575,0.199,0.3848,416.184,998.038,-1.981,3.53,3.53,3.35,93.04,8.184,8.39,
4.400,21.477,0.200,0.3851,417.473,998.061,-1.959,3.44,3.44,3.35,89.09,7.852,8.42,
4.500,21.445,0.200,0.3853,417.981,998.069,-1.951,3.42,3.42,3.42,87.66,7.731,8.40,
4.600,21.356,0.201,0.3857,419.306,998.090,-1.931,3.46,3.46,3.59,84.66,7.480,8.39,
4.700,21.218,0.201,0.3863,421.375,998.121,-1.900,3.46,3.46,3.51,81.61,7.236,8.39,
4.800,21.035,0.203,0.3869,423.822,998.162,-1.859,3.62,3.62,3.62,78.31,6.968,8.39,
4.900,20.932,0.203,0.3873,425.349,998.186,-1.836,3.51,3.51,3.51,74.72,6.658,8.38,
5.000,20.891,0.203,0.3874,425.883,998.195,-1.827,3.52,3.52,3.46,72.66,6.478,8.39,
5.100,20.822,0.204,0.3880,427.286,998.211,-1.812,3.61,3.61,3.60,66.77,5.959,8.39,
5.200,20.771,0.205,0.3884,428.249,998.223,-1.801,3.57,3.57,3.45,63.34,5.659,8.40,
5.300,20.731,0.205,0.3888,429.070,998.232,-1.792,3.51,3.51,3.41,60.28,5.389,8.41,
5.400,20.701,0.205,0.3892,429.835,998.239,-1.785,3.40,3.40,3.23,57.50,5.143,8.40,
5.500,20.632,0.206,0.3898,431.189,998.255,-1.770,3.14,3.14,3.09,54.78,4.907,8.42,
5.600,20.460,0.207,0.3896,432.879,998.292,-1.733,2.89,2.89,2.80,51.96,4.672,8.40,
5.700,20.103,0.208,0.3900,437.133,998.369,-1.656,2.75,2.75,2.70,48.87,4.438,8.40,
5.800,19.580,0.211,0.3911,444.007,998.479,-1.547,2.83,2.83,2.63,45.30,4.153,8.41,
5.900,19.212,0.213,0.3901,447.026,998.554,-1.472,2.73,2.73,2.52,41.78,3.863,8.40,
6.000,18.542,0.215,0.3890,453.428,998.687,-1.340,2.46,2.46,2.48,38.46,3.615,8.41,
6.100,17.822,0.218,0.3871,459.686,998.825,-1.203,2.33,2.33,2.41,35.03,3.337,8.41,
6.200,17.278,0.220,0.3857,464.676,998.925,-1.103,2.30,2.30,2.45,31.75,3.052,8.42,
6.300,16.825,0.221,0.3843,468.562,999.006,-1.023,2.25,2.25,2.38,27.98,2.707,8.41,
6.400,16.697,0.221,0.3829,468.467,999.028,-1.001,2.15,2.15,2.32,27.06,2.627,8.40,
6.500,16.292,0.221,0.3799,469.898,999.097,-0.933,2.09,2.09,2.46,25.49,2.501,8.41,
6.600,15.834,0.222,0.3772,472.448,999.173,-0.857,2.11,2.11,2.45,24.39,2.415,8.42,
6.700,15.609,0.222,0.3759,473.821,999.210,-0.821,2.11,2.11,2.49,24.15,2.402,8.45,
6.800,15.194,0.223,0.3738,476.586,999.276,-0.755,2.14,2.14,2.59,24.39,2.447,8.42,
6.900,14.852,0.223,0.3711,477.753,999.328,-0.703,2.15,2.15,2.68,25.17,2.542,8.45,
7.000,14.478,0.224,0.3692,480.348,999.385,-0.648,2.20,2.20,2.85,26.26,2.675,8.45,
7.100,14.157,0.224,0.3668,481.683,999.431,-0.602,2.27,2.27,3.19,27.92,2.862,8.41,
7.200,13.813,0.225,0.3641,483.018,999.480,-0.553,2.37,2.37,3.42,29.83,3.083,8.41,
7.300,13.614,0.225,0.3632,484.652,999.508,-0.526,2.44,2.44,3.42,30.90,3.207,8.41,
7.400,13.260,0.225,0.3602,485.608,999.555,-0.479,2.55,2.55,3.48,32.99,3.452,8.41,
7.500,12.794,0.225,0.3565,487.322,999.615,-0.419,2.60,2.60,3.38,34.78,3.678,8.42,
7.600,12.351,0.226,0.3536,489.983,999.670,-0.365,2.60,2.60,3.12,36.32,3.878,8.42,
7.700,12.148,0.226,0.3523,491.224,999.695,-0.341,2.55,2.55,2.88,36.95,3.964,8.41,
7.800,11.706,0.227,0.3498,494.412,999.747,-0.290,2.38,2.38,2.41,37.97,4.116,8.42,
7.900,11.335,0.228,0.3480,497.522,999.788,-0.249,2.18,2.18,2.23,38.47,4.201,8.42,
8.000,11.193,0.228,0.3473,498.779,999.804,-0.233,2.08,2.08,2.20,38.53,4.222,8.45,
8.100,10.904,0.230,0.3464,502.128,999.835,-0.203,1.94,1.94,2.11,38.27,4.216,8.40,
8.200,10.734,0.230,0.3455,503.596,999.853,-0.186,1.84,1.84,2.11,37.73,4.170,8.43,
8.300,10.599,0.230,0.3449,504.909,999.867,-0.172,1.75,1.75,1.96,36.93,4.096,8.42,
8.400,10.488,0.231,0.3450,506.803,999.878,-0.161,1.68,1.68,1.96,36.12,4.014,8.41,
8.500,10.364,0.231,0.3434,506.456,999.890,-0.149,1.60,1.60,1.93,34.88,3.887,8.41,
8.600,10.318,0.231,0.3432,506.981,999.895,-0.145,1.59,1.59,1.93,34.47,3.846,8.42,
8.700,10.232,0.231,0.3428,507.740,999.904,-0.137,1.59,1.59,1.89,33.74,3.772,8.41,
8.800,10.117,0.231,0.3422,508.851,999.915,-0.126,1.48,1.48,1.77,32.68,3.664,8.43,
8.900,10.072,0.231,0.3419,509.018,999.919,-0.122,1.46,1.46,1.75,32.40,3.634,8.45,
9.000,9.968,0.231,0.3407,509.074,999.929,-0.113,1.42,1.42,1.81,31.56,3.549,8.42,
9.100,9.903,0.231,0.3400,509.100,999.935,-0.107,1.42,1.42,1.91,31.08,3.501,8.41,
9.200,9.868,0.231,0.3396,509.053,999.939,-0.104,1.42,1.42,1.91,30.86,3.480,8.42,
9.300,9.772,0.231,0.3386,509.252,999.947,-0.096,1.38,1.38,1.93,30.45,3.443,8.42,
9.400,9.652,0.231,0.3380,510.251,999.958,-0.086,1.33,1.33,1.92,30.17,3.419,8.45,
9.500,9.524,0.231,0.3364,510.019,999.969,-0.075,1.27,1.27,1.97,29.91,3.402,8.41,
9.600,9.349,0.231,0.3351,511.071,999.984,-0.061,1.24,1.24,1.97,29.63,3.385,8.43,
9.700,9.204,0.231,0.3340,511.845,999.996,-0.050,1.22,1.22,1.93,29.38,3.368,8.42,
9.800,9.075,0.232,0.3336,513.473,1000.007,-0.039,1.20,1.20,1.92,29.19,3.354,8.42,
9.900,8.989,0.232,0.3329,513.991,1000.014,-0.033,1.16,1.16,1.79,29.05,3.343,8.42,
10.000,8.904,0.231,0.3319,513.814,1000.021,-0.027,1.17,1.17,1.78,28.92,3.337,8.43,
10.100,8.796,0.231,0.3309,514.269,1000.029,-0.019,1.14,1.14,1.88,28.84,3.336,8.43,
10.200,8.755,0.231,0.3303,513.990,1000.032,-0.016,1.14,1.14,1.86,28.80,3.336,8.42,
10.300,8.645,0.232,0.3297,515.064,1000.041,-0.008,1.14,1.14,1.77,28.78,3.340,8.45,
10.400,8.564,0.232,0.3292,515.584,1000.047,-0.002,1.15,1.15,1.79,28.84,3.353,8.42,
10.500,8.504,0.231,0.3284,515.416,1000.051,0.002,1.15,1.15,1.79,28.94,3.372,8.41,
10.600,8.420,0.231,0.3275,515.592,1000.058,0.008,1.12,1.12,1.81,29.18,3.405,8.41,
10.700,8.385,0.231,0.3270,515.412,1000.060,0.010,1.11,1.11,1.77,29.28,3.420,8.43,
10.800,8.294,0.231,0.3262,515.800,1000.067,0.016,1.11,1.11,1.74,29.53,3.457,8.43,
10.900,8.217,0.231,0.3254,515.923,1000.072,0.021,1.11,1.11,1.72,29.83,3.497,8.45,
11.000,8.142,0.231,0.3247,516.050,1000.077,0.025,1.11,1.11,1.75,30.10,3.537,8.42,
11.100,8.069,0.231,0.3240,516.308,1000.082,0.030,1.09,1.09,1.71,30.50,3.590,8.42,
11.200,7.998,0.231,0.3232,516.298,1000.087,0.034,1.10,1.10,1.67,30.88,3.642,8.42,
11.300,7.928,0.231,0.3228,516.998,1000.092,0.039,1.09,1.09,1.68,31.36,3.703,8.45,
11.400,7.886,0.230,0.3217,516.033,1000.095,0.041,1.08,1.08,1.68,31.79,3.759,8.42,
11.500,7.846,0.230,0.3213,516.081,1000.097,0.043,1.06,1.06,1.64,32.02,3.790,8.42,
11.600,7.635,0.229,0.3181,514.822,1000.109,0.054,1.09,1.09,1.63,32.57,3.874,8.42,
11.700,7.476,0.230,0.3178,517.246,1000.119,0.064,1.04,1.04,1.53,32.97,3.934,8.41,
11.800,7.401,0.230,0.3175,518.060,1000.124,0.068,1.04,1.04,1.53,33.43,3.996,8.42,
11.900,7.367,0.231,0.3176,518.892,1000.126,0.070,1.08,1.08,1.53,33.97,4.064,8.42,
12.000,7.382,0.231,0.3176,518.675,1000.126,0.069,1.05,1.05,1.50,34.73,4.154,8.42,
12.100,7.386,0.230,0.3174,518.159,1000.126,0.069,1.04,1.04,1.47,35.45,4.240,8.41,
12.200,7.349,0.230,0.3160,516.557,1000.128,0.070,1.02,1.02,1.45,36.07,4.318,8.41,
12.300,7.316,0.230,0.3165,518.048,1000.131,0.072,1.04,1.04,1.52,36.64,4.391,8.42,
12.400,7.299,0.230,0.3162,517.932,1000.132,0.073,1.03,1.03,1.49,36.87,4.418,8.42,
12.500,7.293,0.230,0.3163,518.172,1000.133,0.073,1.03,1.03,1.54,37.32,4.475,8.42,
12.600,7.272,0.230,0.3159,517.822,1000.134,0.074,1.03,1.03,1.54,37.77,4.532,8.41,
12.700,7.228,0.230,0.3151,517.335,1000.136,0.076,1.04,1.04,1.52,38.14,4.584,8.42,
12.800,7.171,0.230,0.3155,519.183,1000.140,0.080,1.03,1.03,1.49,38.54,4.633,8.41,
12.900,7.149,0.230,0.3151,518.826,1000.142,0.080,1.02,1.02,1.52,38.79,4.664,8.42,
13.000,7.129,0.230,0.3145,518.304,1000.143,0.081,1.01,1.01,1.45,38.99,4.693,8.41,
13.100,7.108,0.230,0.3140,517.818,1000.144,0.082,1.01,1.01,1.47,39.15,4.718,8.41,
13.200,7.072,0.230,0.3140,518.464,1000.147,0.084,0.98,0.98,1.45,39.36,4.748,8.45,
13.300,7.057,0.230,0.3139,518.704,1000.148,0.085,1.00,1.00,1.42,39.48,4.763,8.41,
13.400,7.043,0.230,0.3135,518.198,1000.149,0.085,0.99,0.99,1.39,39.72,4.792,8.42,
13.500,6.993,0.229,0.3122,517.056,1000.151,0.087,0.97,0.97,1.33,39.98,4.832,8.41,
13.600,6.896,0.229,0.3111,516.992,1000.156,0.091,0.96,0.96,1.27,40.19,4.870,8.42,
13.700,6.840,0.229,0.3111,518.003,1000.159,0.094,0.96,0.96,1.29,40.39,4.896,8.41,
13.800,6.838,0.229,0.3110,517.953,1000.160,0.094,0.96,0.96,1.29,40.61,4.924,8.41,
13.900,6.814,0.229,0.3109,518.187,1000.161,0.095,0.96,0.96,1.31,41.07,4.982,8.42,
14.000,6.802,0.229,0.3107,518.160,1000.162,0.096,0.96,0.96,1.32,41.55,5.044,8.41,
14.100,6.796,0.229,0.3107,518.284,1000.163,0.096,0.97,0.97,1.31,41.78,5.072,8.41,
14.200,6.788,0.229,0.3107,518.418,1000.164,0.096,0.99,0.99,1.25,42.26,5.133,8.41,
14.300,6.776,0.229,0.3103,518.028,1000.165,0.097,0.97,0.97,1.24,42.75,5.192,8.42,
14.400,6.757,0.229,0.3100,517.784,1000.166,0.097,0.96,0.96,1.22,43.17,5.249,8.42,
14.500,6.729,0.229,0.3098,518.006,1000.168,0.099,0.96,0.96,1.21,43.55,5.297,8.41,
14.600,6.725,0.229,0.3097,517.977,1000.168,0.099,0.95,0.95,1.20,43.73,5.320,8.41,
14.700,6.711,0.229,0.3099,518.524,1000.170,0.100,0.93,0.93,1.22,44.12,5.368,8.41,
14.800,6.702,0.229,0.3096,518.227,1000.170,0.100,0.94,0.94,1.15,44.52,5.417,8.42,
14.900,6.690,0.229,0.3093,517.895,1000.171,0.100,0.94,0.94,1.18,44.79,5.453,8.41,
15.000,6.658,0.228,0.3085,517.230,1000.173,0.101,0.94,0.94,1.14,45.07,5.495,8.42,
15.100,6.636,0.229,0.3090,518.405,1000.175,0.103,0.93,0.93,1.18,45.32,5.528,8.42,
15.200,6.630,0.229,0.3090,518.602,1000.175,0.103,0.98,0.98,1.15,45.61,5.562,8.41,
15.300,6.628,0.229,0.3088,518.304,1000.176,0.103,0.94,0.94,1.15,45.93,5.599,8.42,
15.400,6.626,0.228,0.3086,517.961,1000.176,0.103,0.94,0.94,1.17,46.00,5.609,8.42,
15.500,6.611,0.228,0.3084,517.864,1000.177,0.103,0.93,0.93,1.14,46.18,5.634,8.41,
15.600,6.596,0.228,0.3083,518.012,1000.178,0.104,0.92,0.92,1.17,46.38,5.662,8.41,
15.700,6.579,0.229,0.3082,518.261,1000.180,0.105,0.92,0.92,1.11,46.61,5.690,8.42,
15.800,6.571,0.228,0.3079,517.935,1000.180,0.105,0.92,0.92,1.07,46.74,5.708,8.41,
15.900,6.564,0.228,0.3080,518.123,1000.181,0.105,0.90,0.90,1.07,46.78,5.714,8.42,
16.000,6.559,0.228,0.3079,518.019,1000.182,0.105,0.96,0.96,1.08,46.92,5.733,8.41,
16.100,6.543,0.228,0.3078,518.270,1000.183,0.106,0.94,0.94,1.08,47.03,5.748,8.42,
16.200,6.534,0.228,0.3077,518.204,1000.184,0.106,0.93,0.93,1.08,47.12,5.759,8.41,
16.300,6.535,0.228,0.3077,518.289,1000.184,0.106,0.92,0.92,1.04,47.16,5.764,8.42,
16.400,6.538,0.228,0.3077,518.110,1000.185,0.106,0.93,0.93,1.04,47.22,5.771,8.42,
16.500,6.540,0.228,0.3077,518.086,1000.185,0.106,0.92,0.92,1.07,47.31,5.783,8.41,
16.600,6.534,0.228,0.3077,518.313,1000.186,0.107,0.93,0.93,1.15,47.41,5.794,8.42,
16.700,6.534,0.228,0.3077,518.254,1000.186,0.106,0.92,0.92,1.17,47.43,5.796,8.42,
16.800,6.539,0.228,0.3076,517.972,1000.186,0.106,0.94,0.94,1.08,47.48,5.803,8.42,
16.900,6.536,0.228,0.3076,517.944,1000.187,0.106,0.92,0.92,1.06,47.53,5.810,8.41,
17.000,6.534,0.228,0.3075,517.900,1000.188,0.106,0.94,0.94,1.07,47.56,5.815,8.41,
17.100,6.527,0.228,0.3075,518.101,1000.188,0.107,0.94,0.94,1.08,47.60,5.821,8.42,
17.200,6.519,0.228,0.3074,518.018,1000.189,0.107,0.92,0.92,1.08,47.62,5.823,8.41,
17.300,6.513,0.228,0.3073,517.922,1000.190,0.107,0.91,0.91,1.07,47.61,5.824,8.41,
17.400,6.508,0.228,0.3072,517.907,1000.190,0.107,0.91,0.91,1.07,47.63,5.828,8.41,
17.500,6.492,0.228,0.3071,518.052,1000.192,0.108,0.92,0.92,1.06,47.67,5.837,8.42,
17.600,6.484,0.228,0.3072,518.310,1000.192,0.108,0.92,0.92,1.07,47.66,5.836,8.41,
17.700,6.486,0.228,0.3071,518.106,1000.193,0.108,0.96,0.96,1.07,47.72,5.840,8.40,
17.800,6.483,0.228,0.3070,518.097,1000.193,0.108,0.92,0.92,1.08,47.73,5.843,8.40,
17.900,6.476,0.228,0.3069,518.032,1000.194,0.109,0.92,0.92,1.07,47.77,5.848,8.41,
18.000,6.466,0.228,0.3068,518.095,1000.195,0.109,0.92,0.92,1.06,47.76,5.850,8.41,
18.100,6.460,0.228,0.3068,518.135,1000.196,0.109,0.94,0.94,1.06,47.76,5.850,8.41,
18.200,6.452,0.228,0.3067,518.106,1000.196,0.109,0.93,0.93,1.03,47.82,5.860,8.41,
18.300,6.435,0.228,0.3066,518.243,1000.198,0.110,0.94,0.94,1.04,47.79,5.858,8.42,
18.400,6.428,0.228,0.3065,518.247,1000.198,0.110,0.94,0.94,1.03,47.81,5.860,8.42,
18.500,6.419,0.228,0.3063,518.144,1000.199,0.111,0.92,0.92,0.99,47.79,5.860,8.41,
18.600,6.401,0.228,0.3062,518.272,1000.200,0.111,0.92,0.92,1.01,47.84,5.868,8.42,
18.700,6.395,0.228,0.3059,517.926,1000.201,0.112,0.91,0.91,1.00,47.84,5.870,8.41,
18.800,6.367,0.228,0.3057,518.089,1000.202,0.113,0.90,0.90,0.97,47.83,5.873,8.39,
18.900,6.362,0.228,0.3059,518.458,1000.203,0.113,0.89,0.89,0.99,47.82,5.872,8.41,
19.000,6.367,0.228,0.3058,518.295,1000.203,0.113,0.89,0.89,0.96,47.87,5.878,8.42,
19.100,6.365,0.228,0.3057,518.091,1000.204,0.113,0.88,0.88,0.92,47.93,5.886,8.41,
19.200,6.358,0.228,0.3056,518.109,1000.205,0.113,0.92,0.92,0.95,48.00,5.897,8.39,
19.300,6.350,0.228,0.3055,518.142,1000.205,0.113,0.90,0.90,0.96,48.05,5.903,8.41,
19.400,6.346,0.228,0.3054,518.021,1000.206,0.113,0.89,0.89,1.00,48.09,5.909,8.41,
19.500,6.332,0.228,0.3054,518.214,1000.207,0.114,0.89,0.89,0.99,48.13,5.916,8.41,
19.600,6.325,0.228,0.3053,518.161,1000.208,0.114,0.89,0.89,0.96,48.23,5.928,8.42,
19.700,6.323,0.228,0.3053,518.160,1000.208,0.114,0.89,0.89,1.01,48.23,5.929,8.41,
19.800,6.310,0.228,0.3052,518.300,1000.209,0.115,0.89,0.89,0.99,48.37,5.948,8.41,
19.900,6.307,0.228,0.3051,518.177,1000.210,0.115,0.89,0.89,0.97,48.42,5.955,8.41,
20.000,6.295,0.228,0.3051,518.401,1000.211,0.115,0.89,0.89,0.92,48.44,5.958,8.41,
20.100,6.289,0.228,0.3050,518.376,1000.212,0.115,0.90,0.90,0.95,48.45,5.961,8.42,
20.200,6.280,0.228,0.3050,518.547,1000.212,0.116,0.89,0.89,0.92,48.48,5.967,8.42,
20.300,6.274,0.228,0.3049,518.541,1000.213,0.116,0.89,0.89,0.90,48.48,5.967,8.40,
20.400,6.268,0.228,0.3048,518.509,1000.214,0.116,0.88,0.88,0.89,48.52,5.973,8.41,
20.500,6.260,0.228,0.3049,518.741,1000.215,0.117,0.89,0.89,0.88,48.53,5.975,8.42,
20.600,6.257,0.228,0.3048,518.723,1000.215,0.117,0.89,0.89,0.95,48.55,5.977,8.41,
20.700,6.254,0.228,0.3048,518.659,1000.216,0.117,0.89,0.89,0.95,48.50,5.972,8.41,
20.800,6.253,0.228,0.3047,518.602,1000.216,0.117,0.88,0.88,0.92,48.44,5.965,8.42,
20.900,6.247,0.228,0.3047,518.673,1000.217,0.117,0.91,0.91,0.99,48.46,5.968,8.41,
