//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0188
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=298       
StartTime=2021/07/29 15:00:34
EndTime=2021/07/29 15:02:51
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2021/03/10
Ch1=-3.831851e-01,+1.127922e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.332465e+00,+1.069077e-03,-1.252241e-08,+2.876596e-13,-3.472084e-18,+2.511402e-23,+0.000000e+00,+0.000000e+00,
Ch4=-5.72848200e-01,2.197348000e00,-2.07220400e-01,5.839104000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.654597e+00,+7.041750e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.997533e+00,+1.378983e-02,+8.086082e-08,-6.134221e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.141224e+01,+2.110549e+06,-6.080616e+03,+1.064000e-02,+3.900000e-03,+6.760000e-05,+0.000000e+00,+1.000000e+00,
Ch9=-6.053177e+00,+1.066339e-03,-1.261943e-08,+2.927030e-13,-3.579377e-18,+2.588549e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070304000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=200735BA
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],DO [mg/l],Batt. [V],
4.300,20.975,0.208,0.3959,434.373,998.177,-1.842,2.37,2.37,1.35,62.60,5.561,8.39,
4.400,20.922,0.208,0.3956,434.544,998.189,-1.831,2.54,2.54,1.38,60.30,5.360,8.40,
4.500,20.840,0.208,0.3949,434.632,998.207,-1.813,2.42,2.42,1.35,58.86,5.246,8.40,
4.600,20.668,0.208,0.3946,436.188,998.245,-1.776,2.70,2.70,1.42,57.21,5.113,8.40,
4.700,20.412,0.209,0.3938,437.969,998.300,-1.721,2.48,2.48,1.25,54.75,4.912,8.40,
4.800,20.215,0.209,0.3916,437.627,998.342,-1.680,2.56,2.56,1.33,52.83,4.767,8.39,
4.900,19.652,0.210,0.3896,441.528,998.460,-1.562,2.62,2.62,1.49,48.82,4.444,8.39,
5.000,19.358,0.211,0.3880,443.009,998.520,-1.503,2.73,2.73,1.25,42.05,3.853,8.40,
5.100,18.928,0.211,0.3845,443.734,998.605,-1.418,2.99,2.99,1.39,36.84,3.413,8.40,
5.200,18.454,0.212,0.3826,447.005,998.698,-1.325,2.67,2.67,1.28,32.42,3.022,8.40,
5.300,18.094,0.212,0.3794,447.339,998.766,-1.258,2.59,2.59,1.40,28.50,2.678,8.42,
5.400,17.909,0.212,0.3780,447.811,998.801,-1.223,2.34,2.34,1.24,25.97,2.449,8.40,
5.500,17.737,0.212,0.3771,448.790,998.833,-1.192,2.47,2.47,1.36,24.34,2.301,8.41,
5.600,17.712,0.212,0.3765,448.393,998.838,-1.187,2.73,2.73,1.29,23.51,2.225,8.40,
5.700,17.592,0.212,0.3753,448.341,998.860,-1.165,2.45,2.45,1.49,23.08,2.192,8.42,
5.800,17.361,0.212,0.3738,449.333,998.902,-1.124,2.50,2.50,1.39,22.63,2.159,8.42,
5.900,17.064,0.211,0.3701,448.334,998.955,-1.072,2.70,2.70,1.36,22.18,2.126,8.42,
6.000,16.586,0.212,0.3663,449.458,999.038,-0.989,2.11,2.11,1.29,21.77,2.111,8.42,
6.100,15.917,0.212,0.3607,450.768,999.149,-0.879,2.15,2.15,1.22,21.25,2.088,8.42,
6.200,15.275,0.212,0.3558,452.611,999.252,-0.777,2.30,2.30,1.15,20.62,2.052,8.42,
6.300,15.036,0.212,0.3535,452.807,999.289,-0.740,2.00,2.00,1.11,20.35,2.040,8.42,
6.400,14.721,0.212,0.3522,455.148,999.337,-0.692,1.84,1.84,1.07,20.28,2.046,8.42,
6.500,14.440,0.213,0.3506,456.635,999.379,-0.651,1.81,1.81,0.99,20.04,2.032,8.45,
6.600,14.212,0.212,0.3477,455.882,999.412,-0.619,1.74,1.74,1.10,19.19,1.953,8.45,
6.700,13.945,0.212,0.3458,456.992,999.450,-0.581,1.75,1.75,1.03,18.61,1.906,8.42,
6.800,13.755,0.213,0.3458,459.403,999.477,-0.554,1.71,1.71,1.06,18.16,1.869,8.43,
6.900,13.732,0.213,0.3446,458.202,999.480,-0.552,1.61,1.61,1.11,18.21,1.874,8.42,
7.000,13.693,0.213,0.3448,459.016,999.486,-0.546,1.37,1.37,1.06,18.05,1.860,8.45,
7.100,13.631,0.213,0.3444,459.215,999.495,-0.538,1.65,1.65,1.32,17.41,1.797,8.43,
7.200,13.568,0.213,0.3432,458.495,999.504,-0.529,1.78,1.78,1.47,16.46,1.702,8.42,
7.300,13.480,0.213,0.3428,459.118,999.516,-0.518,1.55,1.55,1.78,15.94,1.651,8.42,
7.400,13.493,0.213,0.3423,458.349,999.515,-0.519,1.77,1.77,1.60,14.74,1.527,8.43,
7.500,13.408,0.212,0.3412,457.962,999.526,-0.508,1.54,1.54,1.22,14.50,1.505,8.42,
7.600,13.319,0.213,0.3411,459.058,999.539,-0.496,1.44,1.44,1.25,14.30,1.486,8.43,
7.700,13.254,0.212,0.3395,457.818,999.547,-0.488,1.46,1.46,1.21,14.32,1.491,8.45,
7.800,13.098,0.211,0.3374,457.019,999.567,-0.469,1.65,1.65,1.15,14.37,1.502,8.43,
7.900,12.860,0.212,0.3361,458.559,999.598,-0.438,1.46,1.46,1.04,14.31,1.506,8.45,
8.000,12.676,0.213,0.3363,461.331,999.623,-0.414,1.56,1.56,1.14,14.16,1.494,8.43,
8.100,12.590,0.212,0.3344,459.946,999.633,-0.404,1.25,1.25,0.99,13.82,1.461,8.42,
8.200,12.471,0.212,0.3335,460.337,999.648,-0.390,1.26,1.26,0.92,13.58,1.441,8.45,
8.300,12.350,0.213,0.3331,461.580,999.663,-0.375,1.30,1.30,1.03,13.10,1.393,8.43,
8.400,12.302,0.213,0.3328,461.747,999.670,-0.369,1.42,1.42,0.97,12.68,1.350,8.45,
8.500,12.254,0.213,0.3326,462.178,999.676,-0.364,1.34,1.34,0.89,11.93,1.272,8.42,
8.600,12.212,0.213,0.3320,461.907,999.681,-0.359,1.41,1.41,0.88,11.13,1.188,8.41,
8.700,12.152,0.212,0.3312,461.726,999.688,-0.352,1.34,1.34,0.85,10.35,1.106,8.45,
8.800,12.069,0.212,0.3306,461.989,999.699,-0.342,1.20,1.20,0.89,9.31,0.997,8.43,
8.900,12.001,0.213,0.3308,463.316,999.707,-0.334,1.33,1.33,0.85,8.72,0.933,8.43,
9.000,11.929,0.212,0.3290,461.790,999.715,-0.326,1.37,1.37,0.85,8.23,0.883,8.45,
9.100,11.898,0.212,0.3289,462.134,999.719,-0.323,1.34,1.34,0.86,8.15,0.876,8.41,
9.200,11.862,0.212,0.3287,462.302,999.724,-0.319,1.39,1.39,0.89,8.32,0.895,8.45,
9.300,11.813,0.213,0.3292,463.737,999.730,-0.313,1.32,1.32,1.00,9.01,0.969,8.45,
9.400,11.753,0.212,0.3277,462.416,999.737,-0.307,1.38,1.38,0.90,9.20,0.992,8.43,
9.500,11.716,0.212,0.3275,462.669,999.742,-0.302,1.40,1.40,0.88,9.24,0.997,8.45,
9.600,11.633,0.213,0.3273,463.639,999.752,-0.293,1.25,1.25,0.95,9.23,0.998,8.45,
9.700,11.574,0.213,0.3269,463.909,999.759,-0.286,1.46,1.46,0.82,9.04,0.979,8.45,
9.800,11.533,0.212,0.3263,463.661,999.763,-0.282,1.37,1.37,0.86,8.82,0.956,8.42,
9.900,11.498,0.212,0.3258,463.421,999.768,-0.278,1.26,1.26,0.85,8.65,0.939,8.45,
10.000,11.437,0.212,0.3253,463.673,999.775,-0.272,1.32,1.32,0.79,8.36,0.907,8.44,
10.100,11.389,0.212,0.3251,464.037,999.780,-0.267,1.34,1.34,0.85,8.05,0.875,8.45,
10.200,11.361,0.213,0.3252,464.624,999.784,-0.263,1.16,1.16,0.96,7.75,0.843,8.45,
10.300,11.331,0.212,0.3242,463.613,999.787,-0.261,1.23,1.23,0.81,7.45,0.811,8.43,
10.400,11.304,0.212,0.3238,463.504,999.791,-0.258,1.12,1.12,0.82,7.34,0.799,8.43,
10.500,11.264,0.212,0.3238,463.968,999.795,-0.253,1.38,1.38,0.86,7.25,0.791,8.44,
10.600,11.161,0.212,0.3230,464.341,999.807,-0.243,1.63,1.63,0.85,7.16,0.782,8.45,
10.700,11.099,0.212,0.3226,464.769,999.814,-0.236,1.32,1.32,0.83,7.13,0.781,8.44,
10.800,11.065,0.212,0.3221,464.439,999.817,-0.233,1.41,1.41,0.88,7.12,0.780,8.45,
10.900,11.025,0.212,0.3219,464.764,999.822,-0.229,1.49,1.49,0.90,7.04,0.771,8.43,
11.000,10.984,0.212,0.3213,464.517,999.827,-0.225,1.33,1.33,0.85,6.86,0.753,8.44,
11.100,10.949,0.213,0.3221,466.220,999.831,-0.221,1.09,1.09,0.86,6.54,0.717,8.43,
11.200,10.951,0.212,0.3208,464.326,999.831,-0.221,1.25,1.25,0.86,6.41,0.703,8.45,
11.300,10.913,0.212,0.3201,463.842,999.835,-0.218,1.08,1.08,0.83,6.34,0.697,8.43,
11.400,10.846,0.211,0.3189,463.155,999.842,-0.211,1.03,1.03,0.83,6.28,0.692,8.45,
11.500,10.801,0.211,0.3187,463.443,999.847,-0.207,1.08,1.08,0.81,6.25,0.689,8.45,
11.600,10.733,0.211,0.3181,463.628,999.854,-0.200,1.03,1.03,0.86,6.23,0.688,8.43,
11.700,10.700,0.211,0.3177,463.550,999.858,-0.197,1.01,1.01,0.83,6.26,0.693,8.43,
11.800,10.663,0.211,0.3174,463.641,999.862,-0.193,0.98,0.98,0.82,6.32,0.699,8.44,
11.900,10.590,0.212,0.3175,464.800,999.870,-0.186,0.99,0.99,0.76,6.45,0.715,8.44,
12.000,10.550,0.212,0.3172,465.076,999.874,-0.182,1.04,1.04,0.81,6.56,0.727,8.45,
12.100,10.526,0.212,0.3170,465.029,999.877,-0.180,1.07,1.07,0.78,6.58,0.730,8.45,
12.200,10.508,0.212,0.3169,465.278,999.879,-0.178,1.18,1.18,0.82,6.59,0.731,8.43,
12.300,10.473,0.212,0.3166,465.286,999.883,-0.175,1.09,1.09,0.86,6.64,0.737,8.44,
12.400,10.432,0.212,0.3164,465.606,999.887,-0.171,1.25,1.25,1.01,6.60,0.733,8.44,
12.500,10.387,0.212,0.3168,466.872,999.892,-0.166,2.00,2.00,1.22,6.42,0.713,8.44,
12.600,10.373,0.212,0.3160,465.922,999.894,-0.165,1.68,1.68,1.22,6.20,0.689,8.43,
12.700,10.346,0.212,0.3155,465.536,999.897,-0.163,1.30,1.30,1.14,5.98,0.666,8.45,
12.800,10.278,0.212,0.3151,465.970,999.903,-0.157,1.32,1.32,1.07,5.37,0.599,8.45,
12.900,10.246,0.212,0.3148,466.019,999.907,-0.154,1.44,1.44,1.15,4.37,0.487,8.45,
13.000,10.223,0.212,0.3151,466.873,999.910,-0.151,1.29,1.29,1.38,3.74,0.417,8.45,
13.100,10.221,0.212,0.3148,466.400,999.910,-0.151,1.25,1.25,1.24,3.10,0.346,8.43,
13.200,10.178,0.212,0.3142,466.226,999.914,-0.147,1.11,1.11,1.21,2.67,0.298,8.44,
13.300,10.153,0.212,0.3141,466.467,999.917,-0.145,1.20,1.20,1.17,2.49,0.278,8.45,
13.400,10.124,0.211,0.3137,466.240,999.920,-0.143,1.18,1.18,1.10,2.29,0.257,8.44,
13.500,10.100,0.212,0.3136,466.587,999.923,-0.140,1.82,1.82,1.04,2.17,0.243,8.44,
13.600,10.076,0.212,0.3134,466.541,999.926,-0.138,1.25,1.25,0.99,2.02,0.226,8.44,
13.700,10.051,0.212,0.3133,466.763,999.928,-0.136,1.08,1.08,0.93,1.86,0.209,8.45,
13.800,10.043,0.212,0.3136,467.411,999.930,-0.135,1.00,1.00,1.17,1.65,0.185,8.44,
13.900,10.021,0.212,0.3129,466.700,999.932,-0.133,0.94,0.94,0.99,1.43,0.160,8.44,
14.000,9.985,0.211,0.3125,466.686,999.935,-0.130,0.87,0.87,0.97,1.21,0.136,8.45,
14.100,9.972,0.211,0.3124,466.640,999.937,-0.129,0.87,0.87,1.07,1.06,0.119,8.45,
14.200,9.955,0.211,0.3122,466.678,999.939,-0.127,0.87,0.87,1.11,0.94,0.105,8.46,
14.300,9.941,0.211,0.3119,466.440,999.941,-0.126,0.89,0.89,1.15,0.82,0.092,8.45,
14.400,9.918,0.211,0.3115,466.152,999.943,-0.124,0.86,0.86,1.21,0.71,0.080,8.45,
14.500,9.898,0.211,0.3114,466.264,999.945,-0.123,0.87,0.87,1.08,0.65,0.073,8.45,
14.600,9.890,0.211,0.3113,466.246,999.946,-0.122,0.88,0.88,1.10,0.65,0.073,8.45,
14.700,9.867,0.211,0.3113,466.711,999.949,-0.120,0.94,0.94,1.11,0.73,0.083,8.45,
14.800,9.851,0.212,0.3116,467.338,999.951,-0.118,1.07,1.07,1.18,0.84,0.094,8.44,
14.900,9.836,0.211,0.3114,467.253,999.953,-0.117,1.14,1.14,0.85,0.87,0.098,8.44,
15.000,9.825,0.212,0.3115,467.663,999.954,-0.116,1.14,1.14,0.65,0.85,0.096,8.45,
15.100,9.805,0.212,0.3117,468.160,999.957,-0.114,1.20,1.20,0.50,0.80,0.091,8.44,
15.200,9.777,0.212,0.3118,468.768,999.960,-0.112,1.20,1.20,0.43,0.66,0.075,8.45,
15.300,9.758,0.212,0.3116,468.727,999.962,-0.110,1.31,1.31,0.64,0.55,0.062,8.45,
15.400,9.742,0.212,0.3116,469.045,999.964,-0.108,1.32,1.32,0.82,0.50,0.056,8.45,
15.500,9.710,0.212,0.3115,469.424,999.967,-0.106,1.32,1.32,0.79,0.43,0.049,8.45,
15.600,9.686,0.212,0.3111,469.203,999.969,-0.104,1.32,1.32,0.60,0.36,0.040,8.45,
15.700,9.657,0.212,0.3110,469.466,999.973,-0.101,1.37,1.37,0.85,0.31,0.035,8.44,
15.800,9.652,0.212,0.3109,469.414,999.973,-0.101,1.39,1.39,0.97,0.29,0.033,8.45,
15.900,9.620,0.212,0.3108,469.753,999.977,-0.098,1.46,1.46,1.08,0.25,0.028,8.45,
16.000,9.604,0.212,0.3105,469.569,999.978,-0.097,1.56,1.56,1.46,0.22,0.025,8.45,
16.100,9.588,0.212,0.3105,469.792,999.980,-0.095,1.47,1.47,1.10,0.20,0.023,8.45,
16.200,9.575,0.212,0.3103,469.616,999.982,-0.094,1.41,1.41,0.67,0.19,0.022,8.45,
16.300,9.552,0.212,0.3100,469.645,999.984,-0.092,1.41,1.41,0.61,0.17,0.019,8.45,
16.400,9.544,0.212,0.3101,469.898,999.985,-0.092,1.40,1.40,0.50,0.16,0.018,8.44,
16.500,9.526,0.212,0.3097,469.557,999.987,-0.090,1.40,1.40,0.74,0.16,0.018,8.44,
16.600,9.517,0.212,0.3097,469.704,999.988,-0.090,1.39,1.39,0.49,0.15,0.017,8.45,
16.700,9.512,0.212,0.3096,469.648,999.989,-0.089,1.42,1.42,0.56,0.14,0.016,8.44,
16.800,9.506,0.212,0.3097,469.785,999.990,-0.089,1.46,1.46,0.72,0.13,0.015,8.44,
16.900,9.495,0.212,0.3097,470.096,999.992,-0.088,2.02,2.02,1.82,0.13,0.015,8.45,
17.000,9.484,0.212,0.3095,469.914,999.993,-0.087,1.56,1.56,0.96,0.12,0.013,8.44,
17.100,9.482,0.212,0.3096,470.014,999.994,-0.087,1.62,1.62,1.21,0.13,0.015,8.44,
17.200,9.479,0.212,0.3096,470.115,999.994,-0.086,1.60,1.60,1.21,0.11,0.013,8.43,
17.300,9.465,0.212,0.3093,469.967,999.996,-0.085,1.61,1.61,1.35,0.11,0.013,8.44,
17.400,9.450,0.212,0.3094,470.330,999.998,-0.084,1.70,1.70,1.54,0.11,0.013,8.46,
17.500,9.434,0.212,0.3092,470.292,999.999,-0.083,1.60,1.60,1.33,0.10,0.011,8.44,
17.600,9.415,0.212,0.3093,470.753,1000.002,-0.081,1.59,1.59,1.24,0.11,0.012,8.45,
17.700,9.409,0.212,0.3090,470.330,1000.002,-0.081,1.59,1.59,1.36,0.10,0.011,8.44,
17.800,9.396,0.212,0.3091,470.706,1000.004,-0.080,1.63,1.63,1.59,0.09,0.011,8.45,
17.900,9.391,0.212,0.3091,470.697,1000.005,-0.079,1.62,1.62,1.50,0.09,0.011,8.45,
18.000,9.388,0.212,0.3089,470.563,1000.006,-0.079,1.61,1.61,1.68,0.10,0.011,8.45,
18.100,9.385,0.212,0.3090,470.685,1000.006,-0.079,1.66,1.66,2.02,0.10,0.011,8.45,
18.200,9.371,0.212,0.3088,470.668,1000.008,-0.078,1.74,1.74,2.63,0.10,0.011,8.46,
18.300,9.354,0.212,0.3090,471.203,1000.010,-0.076,2.11,2.11,3.69,0.09,0.010,8.44,
18.400,9.338,0.213,0.3090,471.391,1000.012,-0.075,2.09,2.09,4.16,0.09,0.011,8.44,
18.500,9.316,0.213,0.3087,471.388,1000.014,-0.073,2.04,2.04,4.18,0.10,0.011,8.44,
18.600,9.303,0.213,0.3087,471.548,1000.015,-0.072,2.03,2.03,4.29,0.10,0.011,8.45,
18.700,9.289,0.213,0.3087,471.801,1000.017,-0.071,2.10,2.10,4.36,0.09,0.011,8.45,
18.800,9.284,0.213,0.3086,471.625,1000.018,-0.070,2.11,2.11,4.41,0.10,0.011,8.44,
18.900,9.280,0.212,0.3084,471.481,1000.019,-0.070,2.09,2.09,4.41,0.10,0.012,8.45,
19.000,9.272,0.213,0.3086,471.872,1000.020,-0.069,2.13,2.13,4.41,0.10,0.011,8.45,
19.100,9.264,0.213,0.3085,471.889,1000.021,-0.069,2.18,2.18,4.44,0.09,0.011,8.44,
19.200,9.261,0.213,0.3084,471.734,1000.022,-0.069,2.18,2.18,4.54,0.09,0.011,8.44,
19.300,9.251,0.213,0.3083,471.770,1000.023,-0.068,2.20,2.20,4.45,0.08,0.010,8.45,
19.400,9.243,0.213,0.3082,471.653,1000.024,-0.067,2.28,2.28,4.40,0.09,0.011,8.45,
19.500,9.202,0.213,0.3081,472.172,1000.028,-0.064,2.18,2.18,3.87,0.09,0.010,8.45,
19.600,9.152,0.213,0.3078,472.602,1000.032,-0.060,2.22,2.22,3.40,0.09,0.010,8.45,
19.700,9.137,0.213,0.3077,472.620,1000.034,-0.059,2.23,2.23,3.01,0.09,0.010,8.45,
19.800,9.118,0.213,0.3076,472.729,1000.036,-0.057,2.20,2.20,2.88,0.08,0.010,8.46,
19.900,9.112,0.213,0.3075,472.752,1000.037,-0.057,2.25,2.25,2.98,0.09,0.010,8.44,
20.000,9.109,0.213,0.3075,472.752,1000.037,-0.057,2.22,2.22,2.85,0.09,0.010,8.45,
20.100,9.104,0.213,0.3075,472.880,1000.038,-0.056,2.20,2.20,2.78,0.08,0.009,8.45,
20.200,9.100,0.213,0.3074,472.830,1000.039,-0.056,2.23,2.23,2.77,0.08,0.009,8.45,
20.300,9.093,0.213,0.3073,472.667,1000.040,-0.056,2.21,2.21,2.73,0.08,0.009,8.45,
20.400,9.082,0.213,0.3072,472.745,1000.041,-0.055,2.15,2.15,2.57,0.07,0.008,8.46,
20.500,9.063,0.213,0.3072,473.023,1000.043,-0.053,2.08,2.08,2.50,0.07,0.008,8.45,
20.600,9.045,0.213,0.3072,473.318,1000.045,-0.052,2.05,2.05,2.60,0.08,0.009,8.44,
20.700,9.032,0.213,0.3072,473.492,1000.047,-0.051,2.03,2.03,2.62,0.07,0.008,8.45,
20.800,9.019,0.213,0.3071,473.588,1000.048,-0.050,2.04,2.04,2.71,0.08,0.009,8.44,
20.900,9.016,0.213,0.3072,473.844,1000.049,-0.049,2.03,2.03,2.67,0.07,0.009,8.44,
