600	0.0022687376136555
595	0.00226680857815312
590	0.0023126938122971
585	0.00227750210438167
580	0.00229291261182972
575	0.00242506040653861
570	0.00249762663929139
565	0.00245780167356934
560	0.00256408838885418
555	0.00253170694332874
550	0.00253700748451442
545	0.00267481053313581
540	0.00270454972325454
535	0.00262730658787361
530	0.00270197346454846
525	0.00271193204908173
520	0.00284239883185894
515	0.00286604072547534
510	0.00291865596698406
505	0.00309099178063882
500	0.00314352514881614
495	0.0032745067812853
490	0.00326066243561166
485	0.00341408421653823
480	0.00356259418109209
475	0.0036429290386204
470	0.00380670912845312
465	0.00397958877840024
460	0.00420860323659837
455	0.00445674969368265
450	0.00467353484774062
445	0.00487640401065924
440	0.00507422171024972
435	0.00541825479737052
430	0.00579933247662462
425	0.00608092801448441
420	0.0063686229155769
415	0.00672371168584853
410	0.00711470569942457
405	0.00765705124660403
400	0.00812189308156592
395	0.0087099578532288
390	0.00925047626584443
385	0.00987079291780628
380	0.0105324376311754
375	0.0113011087093353
370	0.0122404588912523
365	0.0131119122898722
360	0.0142049264714952
355	0.0151734127708007
350	0.0162981945037981
345	0.0174516688658878
340	0.0187826337344456
335	0.0202173603933989
330	0.0219484205565219
325	0.023735139393775
320	0.0256899183091014
315	0.0279059096922728
310	0.0304981342646232
305	0.03352404472418
300	0.0371083812920552
295	0.0414053154429309
290	0.0467981718478725
285	0.0533213770285881
280	0.0608021502802113
275	0.068660738026769
270	0.0763771382618069
265	0.0836503089641816
260	0.0907028861020107
255	0.0963342179553623
250	0.101755405041308
245	0.107772173142544
240	0.116035932935477
