600	7.6808150694321E-4
595	8.20702828498173E-4
590	9.77626186533104E-4
585	9.65326250459369E-4
580	8.65326966593546E-4
575	9.31919245947281E-4
570	9.70324107793629E-4
565	9.56624931298638E-4
560	9.66689342168447E-4
555	0.00102336413281671
550	0.001016694671252
545	0.00110446069254095
540	0.00117113798202345
535	0.00117757982922622
530	0.00120547683599408
525	0.00126541671987125
520	0.00130380441217279
515	0.00128111273831248
510	0.00139948133605337
505	0.00152098547568682
500	0.00162756443830016
495	0.00165754090707367
490	0.00172576305026728
485	0.00185484197910231
480	0.00192437081711565
475	0.00199198944600616
470	0.00203742090278271
465	0.00218149053502774
460	0.00235203895727323
455	0.00244371366942525
450	0.00260412548863534
445	0.00275218057662573
440	0.00301495015797637
435	0.00318153808887501
430	0.00337719296015326
425	0.00359396615683459
420	0.00385937372686535
415	0.00412281558514558
410	0.00447077790704428
405	0.00488364862984421
400	0.00529912568881134
395	0.00574448809073114
390	0.0062677838834788
385	0.00673594923118557
380	0.00733426293343006
375	0.00801322499480065
370	0.00877165660266277
365	0.00960034906585969
360	0.0104774059188417
355	0.0113278378484259
350	0.0122961460944797
345	0.0133245177939027
340	0.0144714377034799
335	0.0157207080343211
330	0.0171927258821637
325	0.0187635451688373
320	0.0205766489225758
315	0.0226366155625
310	0.0250387692187773
305	0.0277972116774379
300	0.031114238869417
295	0.0353175199477401
290	0.0407152520974173
285	0.04730827702887
280	0.054883168182169
275	0.0629054195423085
270	0.0707691318205277
265	0.0781385965666125
260	0.0850149737195697
255	0.0908479964028535
250	0.0960625940912792
245	0.101793733432155
240	0.109952637824986
