MiniDOT Logger Concatenated Data File
Sensor:             7450-609525
Concatenation Date: 2021Jun18 15:19:57 MESZ

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 38.3 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mitteleuropäische Zeit,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1591803000,           2020-06-10 15:30:00,           2020-06-10 17:30:00,      3.540000,     18.578000,          9.279000,                    99.641809,      0.954000
                1591804800,           2020-06-10 16:00:00,           2020-06-10 18:00:00,      3.540000,     18.569000,          9.293000,                    99.773882,      0.954000
                1591806600,           2020-06-10 16:30:00,           2020-06-10 18:30:00,      3.540000,     18.620000,          9.281000,                    99.748420,      0.955000
                1591808400,           2020-06-10 17:00:00,           2020-06-10 19:00:00,      3.540000,     18.569000,          9.337000,                   100.246286,      0.955000
                1591810200,           2020-06-10 17:30:00,           2020-06-10 19:30:00,      3.540000,     18.569000,          9.317000,                   100.031557,      0.955000
                1591812000,           2020-06-10 18:00:00,           2020-06-10 20:00:00,      3.540000,     18.552000,          9.295000,                    99.760849,      0.955000
                1591813800,           2020-06-10 18:30:00,           2020-06-10 20:30:00,      3.540000,     18.493000,          9.200000,                    98.622725,      0.955000
                1591815600,           2020-06-10 19:00:00,           2020-06-10 21:00:00,      3.540000,     18.502000,          9.275000,                    99.444939,      0.954000
                1591817400,           2020-06-10 19:30:00,           2020-06-10 21:30:00,      3.540000,     18.535000,          9.227000,                    98.996772,      0.955000
                1591819200,           2020-06-10 20:00:00,           2020-06-10 22:00:00,      3.540000,     18.544000,          9.233000,                    99.079290,      0.955000
                1591821000,           2020-06-10 20:30:00,           2020-06-10 22:30:00,      3.540000,     18.527000,          9.222000,                    98.927018,      0.954000
                1591822800,           2020-06-10 21:00:00,           2020-06-10 23:00:00,      3.540000,     18.535000,          9.267000,                    99.425933,      0.954000
                1591824600,           2020-06-10 21:30:00,           2020-06-10 23:30:00,      3.540000,     18.544000,          9.262000,                    99.390489,      0.955000
                1591826400,           2020-06-10 22:00:00,           2020-06-11 00:00:00,      3.540000,     18.552000,          9.250000,                    99.277876,      0.955000
                1591828200,           2020-06-10 22:30:00,           2020-06-11 00:30:00,      3.540000,     18.502000,          9.218000,                    98.833795,      0.954000
                1591830000,           2020-06-10 23:00:00,           2020-06-11 01:00:00,      3.540000,     18.527000,          9.199000,                    98.680290,      0.955000
                1591831800,           2020-06-10 23:30:00,           2020-06-11 01:30:00,      3.540000,     18.493000,          9.196000,                    98.579846,      0.955000
                1591833600,           2020-06-11 00:00:00,           2020-06-11 02:00:00,      3.540000,     18.544000,          9.218000,                    98.918325,      0.955000
                1591835400,           2020-06-11 00:30:00,           2020-06-11 02:30:00,      3.540000,     18.460000,          9.169000,                    98.224358,      0.954000
                1591837200,           2020-06-11 01:00:00,           2020-06-11 03:00:00,      3.540000,     18.476000,          9.114000,                    97.666994,      0.954000
                1591839000,           2020-06-11 01:30:00,           2020-06-11 03:30:00,      3.540000,     18.476000,          9.125000,                    97.784872,      0.954000
                1591840800,           2020-06-11 02:00:00,           2020-06-11 04:00:00,      3.540000,     18.434000,          9.162000,                    98.097375,      0.954000
                1591842600,           2020-06-11 02:30:00,           2020-06-11 04:30:00,      3.540000,     18.392000,          9.171000,                    98.109676,      0.955000
                1591844400,           2020-06-11 03:00:00,           2020-06-11 05:00:00,      3.540000,     18.375000,          9.103000,                    97.348456,      0.954000
                1591846200,           2020-06-11 03:30:00,           2020-06-11 05:30:00,      3.540000,     18.443000,          9.073000,                    97.162277,      0.955000
                1591848000,           2020-06-11 04:00:00,           2020-06-11 06:00:00,      3.540000,     18.426000,          9.126000,                    97.695990,      0.954000
                1591849800,           2020-06-11 04:30:00,           2020-06-11 06:30:00,      3.540000,     18.434000,          9.079000,                    97.208696,      0.954000
                1591851600,           2020-06-11 05:00:00,           2020-06-11 07:00:00,      3.540000,     18.325000,          9.098000,                    97.195733,      0.955000
                1591853400,           2020-06-11 05:30:00,           2020-06-11 07:30:00,      3.540000,     18.325000,          9.094000,                    97.153001,      0.954000
                1591855200,           2020-06-11 06:00:00,           2020-06-11 08:00:00,      3.540000,     18.283000,          9.046000,                    96.557327,      0.955000
                1591857000,           2020-06-11 06:30:00,           2020-06-11 08:30:00,      3.540000,     18.274000,          8.991000,                    95.952605,      0.954000
                1591858800,           2020-06-11 07:00:00,           2020-06-11 09:00:00,      3.540000,     18.325000,          9.080000,                    97.003436,      0.955000
                1591860600,           2020-06-11 07:30:00,           2020-06-11 09:30:00,      3.540000,     18.375000,          8.998000,                    96.225575,      0.955000
                1591862400,           2020-06-11 08:00:00,           2020-06-11 10:00:00,      3.540000,     18.325000,          8.943000,                    95.539838,      0.955000
                1591864200,           2020-06-11 08:30:00,           2020-06-11 10:30:00,      3.540000,     18.232000,          8.917000,                    95.081191,      0.954000
                1591866000,           2020-06-11 09:00:00,           2020-06-11 11:00:00,      3.540000,     18.342000,          9.037000,                    96.577576,      0.954000
                1591867800,           2020-06-11 09:30:00,           2020-06-11 11:30:00,      3.540000,     18.392000,          9.042000,                    96.729658,      0.955000
                1591869600,           2020-06-11 10:00:00,           2020-06-11 12:00:00,      3.540000,     18.401000,          9.028000,                    96.597620,      0.954000
                1591871400,           2020-06-11 10:30:00,           2020-06-11 12:30:00,      3.540000,     18.375000,          9.053000,                    96.813751,      0.954000
                1591873200,           2020-06-11 11:00:00,           2020-06-11 13:00:00,      3.540000,     18.417000,          9.020000,                    96.543517,      0.954000
                1591875000,           2020-06-11 11:30:00,           2020-06-11 13:30:00,      3.540000,     18.426000,          9.029000,                    96.657582,      0.954000
                1591876800,           2020-06-11 12:00:00,           2020-06-11 14:00:00,      3.540000,     18.384000,          8.999000,                    96.253942,      0.954000
                1591878600,           2020-06-11 12:30:00,           2020-06-11 14:30:00,      3.540000,     18.375000,          8.956000,                    95.776422,      0.954000
                1591880400,           2020-06-11 13:00:00,           2020-06-11 15:00:00,      3.540000,     18.392000,          8.961000,                    95.863135,      0.954000
                1591882200,           2020-06-11 13:30:00,           2020-06-11 15:30:00,      3.540000,     18.367000,          8.977000,                    95.985328,      0.955000
                1591884000,           2020-06-11 14:00:00,           2020-06-11 16:00:00,      3.540000,     18.401000,          8.980000,                    96.084030,      0.954000
                1591885800,           2020-06-11 14:30:00,           2020-06-11 16:30:00,      3.540000,     18.316000,          8.974000,                    95.853397,      0.954000
                1591887600,           2020-06-11 15:00:00,           2020-06-11 17:00:00,      3.540000,     18.375000,          8.982000,                    96.054469,      0.955000
                1591889400,           2020-06-11 15:30:00,           2020-06-11 17:30:00,      3.540000,     18.291000,          8.964000,                    95.697699,      0.954000
                1591891200,           2020-06-11 16:00:00,           2020-06-11 18:00:00,      3.540000,     18.274000,          8.953000,                    95.547067,      0.954000
                1591893000,           2020-06-11 16:30:00,           2020-06-11 18:30:00,      3.540000,     18.325000,          8.910000,                    95.187292,      0.955000
                1591894800,           2020-06-11 17:00:00,           2020-06-11 19:00:00,      3.540000,     18.232000,          8.882000,                    94.707989,      0.954000
                1591896600,           2020-06-11 17:30:00,           2020-06-11 19:30:00,      3.540000,     18.224000,          8.868000,                    94.543237,      0.954000
                1591898400,           2020-06-11 18:00:00,           2020-06-11 20:00:00,      3.540000,     18.274000,          8.882000,                    94.789349,      0.954000
                1591900200,           2020-06-11 18:30:00,           2020-06-11 20:30:00,      3.540000,     18.224000,          8.934000,                    95.246874,      0.954000
                1591902000,           2020-06-11 19:00:00,           2020-06-11 21:00:00,      3.540000,     18.232000,          8.877000,                    94.654675,      0.954000
                1591903800,           2020-06-11 19:30:00,           2020-06-11 21:30:00,      3.540000,     18.232000,          8.906000,                    94.963899,      0.954000
                1591905600,           2020-06-11 20:00:00,           2020-06-11 22:00:00,      3.540000,     18.224000,          8.880000,                    94.671171,      0.955000
                1591907400,           2020-06-11 20:30:00,           2020-06-11 22:30:00,      3.540000,     18.308000,          8.769000,                    93.648440,      0.954000
                1591909200,           2020-06-11 21:00:00,           2020-06-11 23:00:00,      3.540000,     18.224000,          8.861000,                    94.468609,      0.954000
                1591911000,           2020-06-11 21:30:00,           2020-06-11 23:30:00,      3.530000,     18.106000,          8.798000,                    93.570615,      0.954000
                1591912800,           2020-06-11 22:00:00,           2020-06-12 00:00:00,      3.540000,     18.198000,          8.787000,                    93.629864,      0.955000
                1591914600,           2020-06-11 22:30:00,           2020-06-12 00:30:00,      3.540000,     18.055000,          8.734000,                    92.792866,      0.954000
                1591916400,           2020-06-11 23:00:00,           2020-06-12 01:00:00,      3.530000,     18.106000,          8.787000,                    93.453625,      0.954000
                1591918200,           2020-06-11 23:30:00,           2020-06-12 01:30:00,      3.540000,     18.063000,          8.767000,                    93.158753,      0.954000
                1591920000,           2020-06-12 00:00:00,           2020-06-12 02:00:00,      3.540000,     18.122000,          8.777000,                    93.377881,      0.954000
                1591921800,           2020-06-12 00:30:00,           2020-06-12 02:30:00,      3.530000,     18.173000,          8.777000,                    93.475466,      0.955000
                1591923600,           2020-06-12 01:00:00,           2020-06-12 03:00:00,      3.540000,     18.181000,          8.757000,                    93.277739,      0.954000
                1591925400,           2020-06-12 01:30:00,           2020-06-12 03:30:00,      3.530000,     18.173000,          8.737000,                    93.049464,      0.954000
                1591927200,           2020-06-12 02:00:00,           2020-06-12 04:00:00,      3.530000,     18.333000,          8.839000,                    94.444212,      0.954000
                1591929000,           2020-06-12 02:30:00,           2020-06-12 04:30:00,      3.530000,     18.257000,          8.782000,                    93.689580,      0.954000
                1591930800,           2020-06-12 03:00:00,           2020-06-12 05:00:00,      3.530000,     18.316000,          8.767000,                    93.642382,      0.954000
                1591932600,           2020-06-12 03:30:00,           2020-06-12 05:30:00,      3.530000,     18.266000,          8.763000,                    93.504082,      0.954000
                1591934400,           2020-06-12 04:00:00,           2020-06-12 06:00:00,      3.530000,     18.266000,          8.724000,                    93.087939,      0.954000
                1591936200,           2020-06-12 04:30:00,           2020-06-12 06:30:00,      3.530000,     18.308000,          8.830000,                    94.299889,      0.954000
                1591938000,           2020-06-12 05:00:00,           2020-06-12 07:00:00,      3.530000,     18.106000,          8.642000,                    91.911486,      0.954000
                1591939800,           2020-06-12 05:30:00,           2020-06-12 07:30:00,      3.530000,     18.030000,          8.601000,                    91.332974,      0.954000
                1591941600,           2020-06-12 06:00:00,           2020-06-12 08:00:00,      3.530000,     18.013000,          8.570000,                    90.972044,      0.954000
                1591943400,           2020-06-12 06:30:00,           2020-06-12 08:30:00,      3.530000,     18.139000,          8.471000,                    90.153761,      0.954000
                1591945200,           2020-06-12 07:00:00,           2020-06-12 09:00:00,      3.530000,     18.038000,          8.409000,                    89.308808,      0.954000
                1591947000,           2020-06-12 07:30:00,           2020-06-12 09:30:00,      3.530000,     18.089000,          8.556000,                    90.965135,      0.954000
                1591948800,           2020-06-12 08:00:00,           2020-06-12 10:00:00,      3.530000,     18.063000,          8.493000,                    90.247210,      0.953000
                1591950600,           2020-06-12 08:30:00,           2020-06-12 10:30:00,      3.530000,     18.131000,          8.581000,                    91.309486,      0.953000
                1591952400,           2020-06-12 09:00:00,           2020-06-12 11:00:00,      3.530000,     18.392000,          9.028000,                    96.579888,      0.954000
                1591954200,           2020-06-12 09:30:00,           2020-06-12 11:30:00,      3.530000,     18.460000,          9.010000,                    96.521046,      0.954000
                1591956000,           2020-06-12 10:00:00,           2020-06-12 12:00:00,      3.530000,     18.417000,          8.974000,                    96.051167,      0.954000
                1591957800,           2020-06-12 10:30:00,           2020-06-12 12:30:00,      3.530000,     18.443000,          9.140000,                    97.879776,      0.954000
                1591959600,           2020-06-12 11:00:00,           2020-06-12 13:00:00,      3.530000,     18.502000,          9.160000,                    98.211929,      0.954000
                1591961400,           2020-06-12 11:30:00,           2020-06-12 13:30:00,      3.530000,     18.493000,          9.216000,                    98.794243,      0.954000
                1591963200,           2020-06-12 12:00:00,           2020-06-12 14:00:00,      3.530000,     18.620000,          9.196000,                    98.834874,      0.954000
                1591965000,           2020-06-12 12:30:00,           2020-06-12 14:30:00,      3.530000,     18.662000,          9.255000,                    99.553892,      0.954000
                1591966800,           2020-06-12 13:00:00,           2020-06-12 15:00:00,      3.530000,     18.569000,          9.235000,                    99.151167,      0.954000
                1591968600,           2020-06-12 13:30:00,           2020-06-12 15:30:00,      3.530000,     18.561000,          9.258000,                    99.381932,      0.954000
                1591970400,           2020-06-12 14:00:00,           2020-06-12 16:00:00,      3.530000,     18.628000,          9.287000,                    99.829133,      0.954000
                1591972200,           2020-06-12 14:30:00,           2020-06-12 16:30:00,      3.530000,     18.392000,          8.829000,                    94.451023,      0.953000
                1591974000,           2020-06-12 15:00:00,           2020-06-12 17:00:00,      3.530000,     18.266000,          8.785000,                    93.738829,      0.954000
                1591975800,           2020-06-12 15:30:00,           2020-06-12 17:30:00,      3.530000,     18.401000,          8.931000,                    95.559741,      0.954000
                1591977600,           2020-06-12 16:00:00,           2020-06-12 18:00:00,      3.530000,     18.468000,          9.194000,                    98.508230,      0.954000
                1591979400,           2020-06-12 16:30:00,           2020-06-12 18:30:00,      3.530000,     18.645000,          9.251000,                    99.476510,      0.954000
                1591981200,           2020-06-12 17:00:00,           2020-06-12 19:00:00,      3.530000,     18.578000,          9.234000,                    99.158580,      0.954000
                1591983000,           2020-06-12 17:30:00,           2020-06-12 19:30:00,      3.530000,     18.569000,          9.178000,                    98.539189,      0.954000
                1591984800,           2020-06-12 18:00:00,           2020-06-12 20:00:00,      3.530000,     18.561000,          9.032000,                    96.955888,      0.954000
                1591986600,           2020-06-12 18:30:00,           2020-06-12 20:30:00,      3.530000,     18.569000,          9.148000,                    98.217096,      0.954000
                1591988400,           2020-06-12 19:00:00,           2020-06-12 21:00:00,      3.530000,     18.620000,          9.150000,                    98.340485,      0.955000
                1591990200,           2020-06-12 19:30:00,           2020-06-12 21:30:00,      3.530000,     18.620000,          9.154000,                    98.383475,      0.954000
                1591992000,           2020-06-12 20:00:00,           2020-06-12 22:00:00,      3.530000,     18.594000,          9.213000,                    98.965266,      0.955000
                1591993800,           2020-06-12 20:30:00,           2020-06-12 22:30:00,      3.530000,     18.704000,          9.276000,                    99.864902,      0.954000
                1591995600,           2020-06-12 21:00:00,           2020-06-12 23:00:00,      3.530000,     18.881000,          9.301000,                   100.493884,      0.954000
                1591997400,           2020-06-12 21:30:00,           2020-06-12 23:30:00,      3.530000,     18.914000,          9.288000,                   100.420446,      0.954000
                1591999200,           2020-06-12 22:00:00,           2020-06-13 00:00:00,      3.530000,     19.099000,          9.252000,                   100.405656,      0.954000
                1592001000,           2020-06-12 22:30:00,           2020-06-13 00:30:00,      3.530000,     19.116000,          9.223000,                   100.125253,      0.954000
                1592002800,           2020-06-12 23:00:00,           2020-06-13 01:00:00,      3.530000,     19.108000,          9.174000,                    99.577245,      0.954000
                1592004600,           2020-06-12 23:30:00,           2020-06-13 01:30:00,      3.530000,     19.124000,          9.178000,                    99.652801,      0.954000
                1592006400,           2020-06-13 00:00:00,           2020-06-13 02:00:00,      3.530000,     18.704000,          8.954000,                    96.398268,      0.954000
                1592008200,           2020-06-13 00:30:00,           2020-06-13 02:30:00,      3.530000,     18.662000,          8.946000,                    96.230051,      0.954000
                1592010000,           2020-06-13 01:00:00,           2020-06-13 03:00:00,      3.530000,     18.662000,          8.891000,                    95.638429,      0.953000
                1592011800,           2020-06-13 01:30:00,           2020-06-13 03:30:00,      3.530000,     18.662000,          8.952000,                    96.294592,      0.954000
                1592013600,           2020-06-13 02:00:00,           2020-06-13 04:00:00,      3.530000,     18.670000,          8.842000,                    95.126800,      0.953000
                1592015400,           2020-06-13 02:30:00,           2020-06-13 04:30:00,      3.530000,     18.679000,          8.870000,                    95.445479,      0.953000
                1592017200,           2020-06-13 03:00:00,           2020-06-13 05:00:00,      3.530000,     18.670000,          8.737000,                    93.997156,      0.954000
                1592019000,           2020-06-13 03:30:00,           2020-06-13 05:30:00,      3.530000,     18.662000,          8.809000,                    94.756374,      0.953000
                1592020800,           2020-06-13 04:00:00,           2020-06-13 06:00:00,      3.530000,     18.737000,          8.908000,                    95.967268,      0.954000
                1592022600,           2020-06-13 04:30:00,           2020-06-13 06:30:00,      3.530000,     18.981000,          8.975000,                    97.167853,      0.953000
                1592024400,           2020-06-13 05:00:00,           2020-06-13 07:00:00,      3.530000,     19.217000,          8.952000,                    97.381187,      0.953000
                1592026200,           2020-06-13 05:30:00,           2020-06-13 07:30:00,      3.530000,     19.066000,          8.993000,                    97.529964,      0.953000
                1592028000,           2020-06-13 06:00:00,           2020-06-13 08:00:00,      3.530000,     19.049000,          9.004000,                    97.615768,      0.954000
                1592029800,           2020-06-13 06:30:00,           2020-06-13 08:30:00,      3.530000,     19.116000,          9.081000,                    98.583695,      0.953000
                1592031600,           2020-06-13 07:00:00,           2020-06-13 09:00:00,      3.530000,     18.956000,          8.804000,                    95.268379,      0.953000
                1592033400,           2020-06-13 07:30:00,           2020-06-13 09:30:00,      3.530000,     19.023000,          8.757000,                    94.888133,      0.953000
                1592035200,           2020-06-13 08:00:00,           2020-06-13 10:00:00,      3.540000,     18.998000,          8.758000,                    94.851070,      0.953000
                1592037000,           2020-06-13 08:30:00,           2020-06-13 10:30:00,      3.530000,     19.023000,          8.735000,                    94.649748,      0.953000
                1592038800,           2020-06-13 09:00:00,           2020-06-13 11:00:00,      3.530000,     18.981000,          8.810000,                    95.381480,      0.953000
                1592040600,           2020-06-13 09:30:00,           2020-06-13 11:30:00,      3.530000,     18.998000,          8.822000,                    95.544205,      0.953000
                1592042400,           2020-06-13 10:00:00,           2020-06-13 12:00:00,      3.530000,     18.737000,          8.682000,                    93.532535,      0.952000
                1592044200,           2020-06-13 10:30:00,           2020-06-13 12:30:00,      3.530000,     18.763000,          8.730000,                    94.099250,      0.953000
                1592046000,           2020-06-13 11:00:00,           2020-06-13 13:00:00,      3.530000,     18.721000,          8.785000,                    94.611455,      0.953000
                1592047800,           2020-06-13 11:30:00,           2020-06-13 13:30:00,      3.530000,     18.519000,          8.410000,                    90.201773,      0.953000
                1592049600,           2020-06-13 12:00:00,           2020-06-13 14:00:00,      3.530000,     18.266000,          8.349000,                    89.086567,      0.953000
                1592051400,           2020-06-13 12:30:00,           2020-06-13 14:30:00,      3.530000,     18.266000,          8.253000,                    88.062215,      0.952000
                1592053200,           2020-06-13 13:00:00,           2020-06-13 15:00:00,      3.530000,     18.384000,          8.424000,                    90.103701,      0.953000
                1592055000,           2020-06-13 13:30:00,           2020-06-13 15:30:00,      3.530000,     18.561000,          8.413000,                    90.311103,      0.953000
                1592056800,           2020-06-13 14:00:00,           2020-06-13 16:00:00,      3.530000,     18.443000,          8.424000,                    90.212170,      0.953000
                1592058600,           2020-06-13 14:30:00,           2020-06-13 16:30:00,      3.530000,     18.131000,          8.233000,                    87.606456,      0.953000
                1592060400,           2020-06-13 15:00:00,           2020-06-13 17:00:00,      3.530000,     18.080000,          8.110000,                    86.207473,      0.953000
